y,x,mass,size,ecc,signal,raw_mass,ep,frame,t,True_particle
297.26,233.5,584,42660,0.2206,44.3,584,0.0,11,0.379,True
294.05,406.01,620,42660,0.3451,44.73,620,0.0,11,0.379,True
309.09,64.13,647,42660,0.3028,46.01,647,0.0,11,0.379,True
312.33,473.3,552,42660,0.2856,44.73,552,0.0,11,0.379,True
321.87,102.11,780,42660,0.2083,49.2,780,0.0,11,0.379,True
325.78,430.02,698,42660,0.2753,50.48,698,0.0,11,0.379,True
329.85,88.73,738,42660,0.1335,50.69,738,0.0,11,0.379,True
335.98,297.89,667,42660,0.3516,48.14,667,0.0,11,0.379,True
298.98,488.97,685,42660,0.2449,42.6,685,0.0,11,0.379,True
347.7,116.87,527,42660,0.3646,50.29,527,0.0,12,0.414,True
345.59,219.01,363,42660,0.3143,33.89,363,0.0,12,0.414,True
347.06,284.93,552,42660,0.2995,36.91,552,0.0,12,0.414,True
346.94,304.67,442,42660,0.2058,31.51,442,0.0,12,0.414,True
346.78,428.37,627,42660,0.3826,54.82,627,0.0,12,0.414,True
347.61,274.37,397,42660,0.2734,38.64,397,0.0,12,0.414,True
356.0,117.13,351,42660,0.1432,20.72,351,0.0,12,0.414,True
350.19,83.96,704,42660,0.4838,54.39,704,0.0,12,0.414,True
349.54,418.19,243,42660,0.3101,18.99,243,0.0,12,0.414,True
351.17,258.26,536,42660,0.4832,43.6,536,0.0,12,0.414,True
351.96,225.18,535,42660,0.4965,41.87,535,0.0,12,0.414,True
353.01,44.24,536,42660,0.521,44.46,536,0.0,12,0.414,True
353.2,249.71,587,42660,0.2579,38.42,587,0.0,12,0.414,True
348.46,440.93,474,42660,0.1901,44.46,474,0.0,12,0.414,True
341.09,417.33,454,42660,0.4284,39.5,454,0.0,12,0.414,True
337.27,446.93,762,42660,0.3914,53.31,762,0.0,12,0.414,True
332.18,297.95,652,42660,0.3345,48.56,652,0.0,12,0.414,True
338.47,45.43,623,42660,0.126,52.66,623,0.0,12,0.414,True
91.18,402.69,603,42660,0.2915,49.0,603,0.0,12,0.414,True
274.0,63.1,764,42660,0.298,52.45,764,0.0,12,0.414,True
292.39,487.46,569,42660,0.1857,41.87,569,0.0,12,0.414,True
292.9,405.88,628,42660,0.3233,45.11,628,0.0,12,0.414,True
295.25,232.1,598,42660,0.2529,44.46,598,0.0,12,0.414,True
282.07,480.66,711,42660,0.3215,52.02,711,0.0,12,0.414,True
308.07,65.09,690,42660,0.3013,45.54,690,0.0,12,0.414,True
312.03,472.92,659,42660,0.3527,49.21,659,0.0,12,0.414,True
315.49,102.64,620,42660,0.2138,51.15,620,0.0,12,0.414,True
322.19,88.85,581,42660,0.2507,47.27,581,0.0,12,0.414,True
322.94,430.96,731,42660,0.318,48.78,731,0.0,12,0.414,True
296.83,78.81,651,42660,0.1151,43.82,651,0.0,12,0.414,True
348.68,440.38,497,42660,0.2608,41.97,497,0.0,13,0.448,True
340.84,417.24,513,42660,0.4503,44.4,513,0.0,13,0.448,True
346.74,428.28,653,42660,0.3941,55.0,653,0.0,13,0.448,True
347.93,116.22,595,42660,0.3617,55.66,595,0.0,13,0.448,True
348.19,274.68,411,42660,0.1759,39.32,411,0.0,13,0.448,True
349.31,418.22,248,42660,0.3559,19.66,248,0.0,13,0.448,True
350.18,83.16,709,42660,0.4751,56.33,709,0.0,13,0.448,True
359.7,47.72,295,42660,0.4799,28.05,295,0.0,13,0.448,True
351.73,259.74,524,42660,0.4769,43.51,524,0.0,13,0.448,True
352.46,299.4,223,42660,0.211,17.45,223,0.0,13,0.448,True
352.95,43.18,556,42660,0.5128,43.74,556,0.0,13,0.448,True
353.03,248.98,584,42660,0.2317,39.1,584,0.0,13,0.448,True
356.04,117.08,431,42660,0.2432,29.6,431,0.0,13,0.448,True
360.04,82.2,223,42660,0.1891,16.12,223,0.0,13,0.448,True
351.95,228.98,544,42660,0.4444,41.08,544,0.0,13,0.448,True
340.22,280.71,448,42660,0.1565,45.72,448,0.0,13,0.448,True
340.75,306.44,522,42660,0.18,47.27,522,0.0,13,0.448,True
337.13,447.0,754,42660,0.4024,52.57,754,0.0,13,0.448,True
340.08,219.13,483,42660,0.2044,43.51,483,0.0,13,0.448,True
90.05,402.96,644,42660,0.3541,53.01,644,0.0,13,0.448,True
271.93,63.24,749,42660,0.2826,53.45,749,0.0,13,0.448,True
280.02,480.11,690,42660,0.3876,53.68,690,0.0,13,0.448,True
289.9,405.89,637,42660,0.3206,46.61,637,0.0,13,0.448,True
291.05,487.2,693,42660,0.2979,46.83,693,0.0,13,0.448,True
293.18,231.22,631,42660,0.264,44.4,631,0.0,13,0.448,True
290.14,80.2,629,42660,0.2698,49.04,629,0.0,13,0.448,True
312.0,473.08,663,42660,0.3408,44.4,663,0.0,13,0.448,True
318.92,102.15,766,42660,0.2115,47.05,766,0.0,13,0.448,True
320.02,431.75,722,42660,0.2992,49.92,722,0.0,13,0.448,True
321.03,88.99,695,42660,0.3519,48.15,695,0.0,13,0.448,True
331.07,298.03,686,42660,0.376,53.01,686,0.0,13,0.448,True
336.93,44.99,678,42660,0.3523,51.02,678,0.0,13,0.448,True
305.11,65.33,690,42660,0.2739,43.96,690,0.0,13,0.448,True
348.82,440.25,506,42660,0.2486,40.85,506,0.0,14,0.483,True
339.83,306.42,680,42660,0.1371,53.54,680,0.0,14,0.483,True
340.87,417.24,499,42660,0.4506,44.08,499,0.0,14,0.483,True
347.02,428.19,637,42660,0.4067,53.54,637,0.0,14,0.483,True
348.16,116.76,644,42660,0.3632,58.84,644,0.0,14,0.483,True
348.69,274.86,375,42660,0.1834,40.15,375,0.0,14,0.483,True
349.45,418.18,232,42660,0.2808,17.77,232,0.0,14,0.483,True
359.93,82.07,248,42660,0.1794,16.15,248,0.0,14,0.483,True
351.98,229.03,503,42660,0.3882,36.69,503,0.0,14,0.483,True
351.72,257.83,479,42660,0.4505,41.08,479,0.0,14,0.483,True
351.91,302.51,210,42660,0.5038,18.92,210,0.0,14,0.483,True
353.68,43.81,579,42660,0.4533,43.61,579,0.0,14,0.483,True
353.65,249.68,485,42660,0.1793,33.69,485,0.0,14,0.483,True
356.21,117.24,442,42660,0.3451,31.61,442,0.0,14,0.483,True
350.86,82.15,662,42660,0.4387,54.23,662,0.0,14,0.483,True
339.08,279.97,684,42660,0.2147,48.46,684,0.0,14,0.483,True
337.85,448.76,684,42660,0.4849,52.38,684,0.0,14,0.483,True
335.0,45.04,697,42660,0.3393,50.54,697,0.0,14,0.483,True
89.97,403.04,683,42660,0.3849,51.92,683,0.0,14,0.483,True
269.05,62.94,751,42660,0.2979,52.84,751,0.0,14,0.483,True
277.03,480.32,704,42660,0.3385,51.23,704,0.0,14,0.483,True
286.06,406.77,649,42660,0.3607,47.54,649,0.0,14,0.483,True
289.14,80.2,674,42660,0.3129,48.69,674,0.0,14,0.483,True
289.11,486.95,689,42660,0.2866,48.46,689,0.0,14,0.483,True
339.15,219.05,517,42660,0.2221,45.92,517,0.0,14,0.483,True
300.33,66.73,583,42660,0.2763,46.61,583,0.0,14,0.483,True
311.87,473.01,650,42660,0.299,45.46,650,0.0,14,0.483,True
317.8,101.89,740,42660,0.1862,48.46,740,0.0,14,0.483,True
318.03,431.79,701,42660,0.2737,49.85,701,0.0,14,0.483,True
319.04,88.76,734,42660,0.3006,47.08,734,0.0,14,0.483,True
328.34,298.24,639,42660,0.294,51.46,639,0.0,14,0.483,True
290.21,230.3,628,42660,0.2579,43.85,628,0.0,14,0.483,True
339.55,280.99,685,42660,0.2328,51.04,685,0.0,15,0.517,True
339.79,306.47,725,42660,0.1144,55.28,725,0.0,15,0.517,True
341.1,417.33,449,42660,0.4317,39.52,449,0.0,15,0.517,True
347.27,428.09,619,42660,0.3797,49.87,619,0.0,15,0.517,True
348.35,116.85,670,42660,0.3077,59.98,670,0.0,15,0.517,True
349.23,275.14,469,42660,0.2045,42.11,469,0.0,15,0.517,True
351.4,82.02,644,42660,0.3476,51.28,644,0.0,15,0.517,True
350.39,249.33,468,42660,0.2576,33.17,468,0.0,15,0.517,True
349.62,418.12,237,42660,0.3703,18.58,237,0.0,15,0.517,True
351.97,302.56,214,42660,0.527,20.46,214,0.0,15,0.517,True
352.56,227.89,419,42660,0.324,35.99,419,0.0,15,0.517,True
354.02,42.3,521,42660,0.4416,45.4,521,0.0,15,0.517,True
338.95,218.98,592,42660,0.2554,50.57,592,0.0,15,0.517,True
348.96,440.16,519,42660,0.2423,46.34,519,0.0,15,0.517,True
359.87,82.37,260,42660,0.1394,17.64,260,0.0,15,0.517,True
337.83,448.74,677,42660,0.4754,51.99,677,0.0,15,0.517,True
328.91,297.87,705,42660,0.3051,50.34,705,0.0,15,0.517,True
333.05,44.71,666,42660,0.3343,46.58,666,0.0,15,0.517,True
88.0,403.11,679,42660,0.3916,53.16,679,0.0,15,0.517,True
267.92,62.36,723,42660,0.2405,47.75,723,0.0,15,0.517,True
274.15,480.0,610,42660,0.3698,48.46,610,0.0,15,0.517,True
287.22,81.0,625,42660,0.3155,47.99,625,0.0,15,0.517,True
287.1,486.45,682,42660,0.1988,46.1,682,0.0,15,0.517,True
284.11,407.08,629,42660,0.3456,47.75,629,0.0,15,0.517,True
300.08,67.16,697,42660,0.3223,46.1,697,0.0,15,0.517,True
305.32,471.16,520,42660,0.319,44.22,520,0.0,15,0.517,True
313.03,102.21,725,42660,0.3079,46.34,725,0.0,15,0.517,True
316.11,431.83,688,42660,0.3097,49.4,688,0.0,15,0.517,True
318.91,88.11,715,42660,0.209,45.4,715,0.0,15,0.517,True
292.85,230.81,725,42660,0.126,43.28,725,0.0,15,0.517,True
348.48,116.79,620,42660,0.2311,54.29,620,0.0,16,0.552,True
338.79,280.06,669,42660,0.1963,48.54,669,0.0,16,0.552,True
341.06,417.21,465,42660,0.4487,40.88,465,0.0,16,0.552,True
345.76,302.89,358,42660,0.4852,31.08,358,0.0,16,0.552,True
347.33,428.03,624,42660,0.3654,48.76,624,0.0,16,0.552,True
348.97,440.12,509,42660,0.2255,43.22,509,0.0,16,0.552,True
359.86,83.12,271,42660,0.1023,18.31,271,0.0,16,0.552,True
349.58,418.07,232,42660,0.3339,18.31,232,0.0,16,0.552,True
351.34,82.66,574,42660,0.2494,50.67,574,0.0,16,0.552,True
351.86,226.79,478,42660,0.2823,34.49,478,0.0,16,0.552,True
352.39,254.08,402,42660,0.4376,34.07,402,0.0,16,0.552,True
353.66,44.17,460,42660,0.2134,35.13,460,0.0,16,0.552,True
337.76,447.81,654,42660,0.4333,48.54,654,0.0,16,0.552,True
349.77,275.84,456,42660,0.2782,42.58,456,0.0,16,0.552,True
337.93,306.95,734,42660,0.2748,48.33,734,0.0,16,0.552,True
313.98,101.92,756,42660,0.2791,47.27,756,0.0,16,0.552,True
331.18,44.11,640,42660,0.3466,48.54,640,0.0,16,0.552,True
265.99,62.14,710,42660,0.2659,48.54,710,0.0,16,0.552,True
274.95,480.0,630,42660,0.3725,48.33,630,0.0,16,0.552,True
284.03,406.98,672,42660,0.3588,48.97,672,0.0,16,0.552,True
285.29,81.81,591,42660,0.2736,48.12,591,0.0,16,0.552,True
285.12,486.72,674,42660,0.266,48.54,674,0.0,16,0.552,True
290.79,229.88,727,42660,0.1726,45.77,727,0.0,16,0.552,True
87.0,403.02,641,42660,0.374,49.18,641,0.0,16,0.552,True
304.22,470.82,608,42660,0.3212,50.03,608,0.0,16,0.552,True
338.0,219.1,638,42660,0.3235,48.54,638,0.0,16,0.552,True
314.94,432.03,617,42660,0.288,45.77,617,0.0,16,0.552,True
315.89,88.08,684,42660,0.2079,43.86,684,0.0,16,0.552,True
326.92,297.81,669,42660,0.3057,46.2,669,0.0,16,0.552,True
299.03,67.78,683,42660,0.3135,45.56,683,0.0,16,0.552,True
340.76,416.04,547,42660,0.4593,43.25,547,0.0,17,0.586,True
345.6,302.96,369,42660,0.4209,31.23,369,0.0,17,0.586,True
347.18,224.8,500,42660,0.2178,36.92,500,0.0,17,0.586,True
348.55,116.37,609,42660,0.229,50.64,609,0.0,17,0.586,True
348.33,248.26,446,42660,0.2453,33.55,446,0.0,17,0.586,True
347.64,427.34,610,42660,0.3864,47.68,610,0.0,17,0.586,True
350.31,276.55,432,42660,0.2381,39.03,432,0.0,17,0.586,True
348.92,440.11,485,42660,0.2313,42.83,485,0.0,17,0.586,True
351.47,83.08,595,42660,0.2296,49.79,595,0.0,17,0.586,True
353.66,44.79,500,42660,0.2987,38.61,500,0.0,17,0.586,True
359.9,83.25,260,42660,0.1433,18.78,260,0.0,17,0.586,True
337.76,446.94,702,42660,0.4151,53.8,702,0.0,17,0.586,True
349.35,417.19,251,42660,0.3584,19.2,251,0.0,17,0.586,True
337.89,218.81,652,42660,0.3185,49.79,652,0.0,17,0.586,True
335.87,307.09,694,42660,0.2396,48.53,694,0.0,17,0.586,True
85.94,403.12,649,42660,0.3592,50.21,649,0.0,17,0.586,True
332.17,275.98,591,42660,0.2816,40.72,591,0.0,17,0.586,True
263.91,62.35,696,42660,0.2585,46.21,696,0.0,17,0.586,True
272.97,479.8,589,42660,0.3286,44.31,589,0.0,17,0.586,True
283.06,407.05,661,42660,0.3584,49.16,661,0.0,17,0.586,True
287.87,80.96,738,42660,0.2149,48.53,738,0.0,17,0.586,True
288.75,229.18,717,42660,0.1162,47.26,717,0.0,17,0.586,True
284.03,485.94,716,42660,0.3034,45.36,716,0.0,17,0.586,True
305.88,471.13,639,42660,0.3049,45.15,639,0.0,17,0.586,True
309.1,87.99,628,42660,0.2956,44.52,628,0.0,17,0.586,True
309.35,432.91,522,42660,0.3086,45.57,522,0.0,17,0.586,True
312.9,101.99,736,42660,0.233,47.47,736,0.0,17,0.586,True
323.03,297.25,675,42660,0.3146,44.31,675,0.0,17,0.586,True
331.97,44.62,646,42660,0.253,45.15,646,0.0,17,0.586,True
297.05,67.86,702,42660,0.301,44.52,702,0.0,17,0.586,True
348.59,116.44,624,42660,0.2406,49.56,624,0.0,18,0.621,True
340.42,415.15,656,42660,0.365,50.61,656,0.0,18,0.621,True
345.52,301.91,368,42660,0.4124,29.4,368,0.0,18,0.621,True
347.1,224.22,539,42660,0.2932,40.32,539,0.0,18,0.621,True
347.38,248.99,403,42660,0.246,33.6,403,0.0,18,0.621,True
347.84,427.19,628,42660,0.4205,49.35,628,0.0,18,0.621,True
337.73,446.85,640,42660,0.3762,52.71,640,0.0,18,0.621,True
348.99,440.2,496,42660,0.2081,42.21,496,0.0,18,0.621,True
350.77,277.06,489,42660,0.2982,43.89,489,0.0,18,0.621,True
351.8,84.14,675,42660,0.4452,53.55,675,0.0,18,0.621,True
353.91,44.76,510,42660,0.2663,43.47,510,0.0,18,0.621,True
358.7,250.8,176,42660,0.547,16.59,176,0.0,18,0.621,True
360.04,84.75,274,42660,0.3429,18.9,274,0.0,18,0.621,True
349.18,415.39,261,42660,0.4902,23.52,261,0.0,18,0.621,True
332.95,307.34,691,42660,0.2458,45.15,691,0.0,18,0.621,True
336.02,218.97,678,42660,0.3871,52.08,678,0.0,18,0.621,True
332.83,276.3,672,42660,0.2538,41.16,672,0.0,18,0.621,True
82.13,404.2,646,42660,0.3382,48.72,646,0.0,18,0.621,True
260.98,62.15,707,42660,0.2749,48.3,707,0.0,18,0.621,True
267.32,478.92,573,42660,0.3179,51.03,573,0.0,18,0.621,True
281.56,82.87,566,42660,0.259,49.35,566,0.0,18,0.621,True
282.02,407.14,680,42660,0.3583,48.72,680,0.0,18,0.621,True
286.82,228.05,736,42660,0.1366,47.46,736,0.0,18,0.621,True
281.1,485.48,680,42660,0.2051,45.78,680,0.0,18,0.621,True
304.83,471.0,633,42660,0.2862,45.57,633,0.0,18,0.621,True
306.2,87.27,639,42660,0.2814,45.78,639,0.0,18,0.621,True
308.23,433.28,576,42660,0.2754,43.05,576,0.0,18,0.621,True
310.92,101.8,738,42660,0.2205,47.88,738,0.0,18,0.621,True
321.9,296.65,698,42660,0.2482,48.72,698,0.0,18,0.621,True
329.88,43.85,681,42660,0.318,50.61,681,0.0,18,0.621,True
295.01,68.27,716,42660,0.2376,45.15,716,0.0,18,0.621,True
348.8,116.37,633,42660,0.2664,50.85,633,0.0,19,0.655,True
340.65,414.01,651,42660,0.379,47.31,651,0.0,19,0.655,True
346.27,223.71,563,42660,0.2786,41.56,563,0.0,19,0.655,True
346.37,249.3,421,42660,0.1891,36.7,421,0.0,19,0.655,True
345.58,300.77,373,42660,0.4266,30.51,373,0.0,19,0.655,True
347.9,426.23,624,42660,0.4301,47.53,624,0.0,19,0.655,True
348.96,414.2,328,42660,0.5783,28.52,328,0.0,19,0.655,True
330.89,308.07,665,42660,0.2052,43.11,665,0.0,19,0.655,True
351.94,85.13,682,42660,0.5182,56.38,682,0.0,19,0.655,True
351.53,277.93,500,42660,0.2575,43.33,500,0.0,19,0.655,True
354.01,44.31,515,42660,0.3092,45.32,515,0.0,19,0.655,True
356.81,116.33,332,42660,0.3991,29.18,332,0.0,19,0.655,True
358.86,248.84,221,42660,0.593,20.34,221,0.0,19,0.655,True
337.78,446.57,634,42660,0.3743,54.17,634,0.0,19,0.655,True
349.2,440.2,492,42660,0.2283,41.78,492,0.0,19,0.655,True
360.31,86.71,241,42660,0.3829,17.47,241,0.0,19,0.655,True
308.97,101.58,744,42660,0.224,47.53,744,0.0,19,0.655,True
330.91,276.25,683,42660,0.2702,41.34,683,0.0,19,0.655,True
80.15,404.14,626,42660,0.3394,48.86,626,0.0,19,0.655,True
259.0,61.64,722,42660,0.2719,47.31,722,0.0,19,0.655,True
267.02,478.86,665,42660,0.3817,51.07,665,0.0,19,0.655,True
279.07,485.34,730,42660,0.2668,49.74,730,0.0,19,0.655,True
335.02,219.04,698,42660,0.3747,54.83,698,0.0,19,0.655,True
283.99,81.72,733,42660,0.2746,48.86,733,0.0,19,0.655,True
284.84,226.97,731,42660,0.1185,46.21,731,0.0,19,0.655,True
281.02,407.78,673,42660,0.3537,48.2,673,0.0,19,0.655,True
299.12,469.2,617,42660,0.3475,48.2,617,0.0,19,0.655,True
306.07,87.34,723,42660,0.2967,47.97,723,0.0,19,0.655,True
307.27,433.02,603,42660,0.3267,49.08,603,0.0,19,0.655,True
317.09,296.18,663,42660,0.3543,46.87,663,0.0,19,0.655,True
329.9,43.68,655,42660,0.2686,49.52,655,0.0,19,0.655,True
292.09,69.01,689,42660,0.313,44.22,689,0.0,19,0.655,True
347.9,425.34,596,42660,0.4343,47.48,596,0.0,20,0.69,True
340.53,223.93,601,42660,0.0816,55.0,601,0.0,20,0.69,True
340.23,412.36,673,42660,0.3554,59.7,673,0.0,20,0.69,True
341.16,249.22,444,42660,0.0398,49.6,444,0.0,20,0.69,True
345.53,298.73,361,42660,0.3429,31.97,361,0.0,20,0.69,True
348.86,117.06,684,42660,0.3248,50.54,684,0.0,20,0.69,True
333.0,218.92,674,42660,0.3585,53.59,674,0.0,20,0.69,True
349.16,440.18,515,42660,0.2154,44.9,515,0.0,20,0.69,True
351.9,86.11,714,42660,0.5218,56.65,714,0.0,20,0.69,True
352.14,278.69,447,42660,0.3195,42.55,447,0.0,20,0.69,True
354.02,44.08,517,42660,0.3274,47.25,517,0.0,20,0.69,True
358.71,247.75,250,42660,0.5352,21.86,250,0.0,20,0.69,True
360.25,87.9,273,42660,0.441,19.98,273,0.0,20,0.69,True
348.9,413.23,329,42660,0.558,28.44,329,0.0,20,0.69,True
327.9,43.26,671,42660,0.2937,51.24,671,0.0,20,0.69,True
337.53,446.08,661,42660,0.214,54.3,661,0.0,20,0.69,True
325.07,273.52,582,42660,0.2284,43.49,582,0.0,20,0.69,True
253.5,61.05,571,42660,0.2653,48.66,571,0.0,20,0.69,True
266.9,478.76,619,42660,0.3126,47.48,619,0.0,20,0.69,True
279.06,486.02,751,42660,0.3066,47.01,751,0.0,20,0.69,True
282.07,82.12,749,42660,0.2521,47.72,749,0.0,20,0.69,True
281.82,226.23,764,42660,0.1616,46.31,764,0.0,20,0.69,True
281.82,407.37,616,42660,0.2878,48.89,616,0.0,20,0.69,True
80.03,404.0,671,42660,0.396,48.89,671,0.0,20,0.69,True
299.0,469.06,672,42660,0.3807,47.25,672,0.0,20,0.69,True
291.04,69.11,691,42660,0.2814,43.96,691,0.0,20,0.69,True
316.99,296.17,689,42660,0.2985,49.6,689,0.0,20,0.69,True
324.18,308.45,600,42660,0.2061,39.72,600,0.0,20,0.69,True
306.48,433.04,554,42660,0.2778,50.54,554,0.0,20,0.69,True
305.01,87.4,760,42660,0.2477,47.72,760,0.0,20,0.69,True
307.0,101.28,748,42660,0.2667,47.72,748,0.0,20,0.69,True
337.47,445.1,626,42660,0.1933,50.69,626,0.0,21,0.724,True
339.3,414.09,721,42660,0.2371,54.83,721,0.0,21,0.724,True
339.95,223.87,764,42660,0.1969,61.9,764,0.0,21,0.724,True
340.17,249.73,707,42660,0.1399,57.27,707,0.0,21,0.724,True
345.43,297.31,262,42660,0.2411,26.08,262,0.0,21,0.724,True
348.03,425.1,655,42660,0.442,49.71,655,0.0,21,0.724,True
349.02,415.24,324,42660,0.3717,26.08,324,0.0,21,0.724,True
349.13,440.22,509,42660,0.2212,43.38,509,0.0,21,0.724,True
351.77,247.49,454,42660,0.4537,39.72,454,0.0,21,0.724,True
352.63,279.56,461,42660,0.2774,42.89,461,0.0,21,0.724,True
353.87,43.23,544,42660,0.326,45.33,544,0.0,21,0.724,True
332.05,218.94,696,42660,0.3804,54.83,696,0.0,21,0.724,True
360.04,88.87,261,42660,0.4933,19.98,261,0.0,21,0.724,True
348.79,117.16,668,42660,0.2984,47.77,668,0.0,21,0.724,True
351.96,87.23,662,42660,0.5208,53.61,662,0.0,21,0.724,True
326.9,43.05,651,42660,0.3392,50.2,651,0.0,21,0.724,True
324.96,273.25,659,42660,0.2978,41.92,659,0.0,21,0.724,True
325.9,308.6,641,42660,0.2101,42.16,641,0.0,21,0.724,True
79.9,403.99,637,42660,0.3854,48.25,637,0.0,21,0.724,True
255.94,61.24,743,42660,0.2967,51.91,743,0.0,21,0.724,True
262.11,477.3,648,42660,0.3355,47.28,648,0.0,21,0.724,True
276.05,485.09,743,42660,0.3321,48.5,743,0.0,21,0.724,True
279.0,408.07,659,42660,0.3309,47.28,659,0.0,21,0.724,True
276.22,223.87,696,42660,0.2891,44.6,696,0.0,21,0.724,True
289.09,69.0,703,42660,0.2778,45.57,703,0.0,21,0.724,True
296.07,468.01,660,42660,0.3508,46.55,660,0.0,21,0.724,True
301.13,101.94,697,42660,0.3298,47.28,697,0.0,21,0.724,True
303.93,87.43,762,42660,0.2206,47.77,762,0.0,21,0.724,True
308.03,433.09,690,42660,0.3425,47.52,690,0.0,21,0.724,True
314.91,295.64,667,42660,0.2549,46.3,667,0.0,21,0.724,True
280.09,82.91,744,42660,0.3088,48.74,744,0.0,21,0.724,True
348.53,116.16,690,42660,0.2716,53.6,690,0.0,22,0.759,True
339.21,414.04,773,42660,0.2583,56.59,773,0.0,22,0.759,True
340.0,222.96,741,42660,0.1506,51.76,741,0.0,22,0.759,True
341.57,121.06,450,42660,0.0997,48.3,450,0.0,22,0.759,True
340.61,250.12,742,42660,0.1815,58.66,742,0.0,22,0.759,True
344.67,290.78,333,42660,0.3704,27.6,333,0.0,22,0.759,True
349.16,414.96,312,42660,0.3234,28.06,312,0.0,22,0.759,True
356.86,117.98,345,42660,0.4472,26.91,345,0.0,22,0.759,True
349.15,440.25,517,42660,0.1938,43.47,517,0.0,22,0.759,True
351.19,245.03,607,42660,0.4059,43.24,607,0.0,22,0.759,True
351.95,88.31,610,42660,0.5301,51.3,610,0.0,22,0.759,True
353.05,280.06,492,42660,0.3242,44.16,492,0.0,22,0.759,True
353.87,43.11,550,42660,0.2987,45.31,550,0.0,22,0.759,True
360.01,89.87,262,42660,0.4658,19.32,262,0.0,22,0.759,True
348.62,423.35,574,42660,0.4137,44.16,574,0.0,22,0.759,True
329.99,218.82,620,42660,0.3295,49.68,620,0.0,22,0.759,True
336.82,444.03,664,42660,0.2855,45.31,664,0.0,22,0.759,True
323.77,308.84,606,42660,0.2161,41.17,606,0.0,22,0.759,True
75.35,404.9,601,42660,0.3288,53.14,601,0.0,22,0.759,True
253.98,60.58,729,42660,0.2261,46.0,729,0.0,22,0.759,True
260.15,477.22,639,42660,0.3653,48.3,639,0.0,22,0.759,True
274.06,484.84,749,42660,0.2973,47.84,749,0.0,22,0.759,True
275.11,223.05,746,42660,0.2747,45.77,746,0.0,22,0.759,True
275.86,409.95,689,42660,0.3021,48.07,689,0.0,22,0.759,True
279.04,83.07,747,42660,0.2635,50.37,747,0.0,22,0.759,True
325.88,42.62,640,42660,0.2935,46.0,640,0.0,22,0.759,True
293.38,467.03,581,42660,0.3063,51.07,581,0.0,22,0.759,True
301.05,86.99,774,42660,0.2683,49.68,774,0.0,22,0.759,True
303.92,101.68,719,42660,0.197,46.23,719,0.0,22,0.759,True
308.94,433.34,680,42660,0.2734,46.0,680,0.0,22,0.759,True
312.92,295.13,662,42660,0.326,48.76,662,0.0,22,0.759,True
321.13,271.88,661,42660,0.2994,44.39,661,0.0,22,0.759,True
286.08,69.16,685,42660,0.3017,45.77,685,0.0,22,0.759,True
339.18,414.1,768,42660,0.2631,57.41,768,0.0,23,0.793,True
339.85,223.03,767,42660,0.1117,51.3,767,0.0,23,0.793,True
339.77,249.7,767,42660,0.1008,56.88,767,0.0,23,0.793,True
340.92,121.17,786,42660,0.0987,67.78,786,0.0,23,0.793,True
345.19,289.03,516,42660,0.4999,40.4,516,0.0,23,0.793,True
348.85,114.97,841,42660,0.3583,56.88,841,0.0,23,0.793,True
349.25,415.04,298,42660,0.3852,26.85,298,0.0,23,0.793,True
350.97,244.27,593,42660,0.3852,42.8,593,0.0,23,0.793,True
349.28,440.38,520,42660,0.1596,41.73,520,0.0,23,0.793,True
351.84,89.24,640,42660,0.5054,52.36,640,0.0,23,0.793,True
353.8,42.88,535,42660,0.2056,40.4,535,0.0,23,0.793,True
353.82,280.9,468,42660,0.3139,45.72,468,0.0,23,0.793,True
357.01,116.32,340,42660,0.4512,29.24,340,0.0,23,0.793,True
330.54,441.08,588,42660,0.2243,51.83,588,0.0,23,0.793,True
348.7,423.13,630,42660,0.4231,46.52,630,0.0,23,0.793,True
359.91,90.07,300,42660,0.4645,20.47,300,0.0,23,0.793,True
323.31,42.18,598,42660,0.2967,46.25,598,0.0,23,0.793,True
321.79,309.02,618,42660,0.2172,43.33,618,0.0,23,0.793,True
328.88,218.89,625,42660,0.3622,50.77,625,0.0,23,0.793,True
73.37,404.89,615,42660,0.3131,53.96,615,0.0,23,0.793,True
251.05,60.05,718,42660,0.2904,49.17,718,0.0,23,0.793,True
259.94,477.06,673,42660,0.3629,48.91,673,0.0,23,0.793,True
274.87,222.4,799,42660,0.1296,48.38,799,0.0,23,0.793,True
275.9,485.17,742,42660,0.2683,48.11,742,0.0,23,0.793,True
277.05,83.98,747,42660,0.2663,47.85,747,0.0,23,0.793,True
274.91,410.2,693,42660,0.2974,49.17,693,0.0,23,0.793,True
294.04,466.97,727,42660,0.3347,50.5,727,0.0,23,0.793,True
299.94,86.87,751,42660,0.1984,48.11,751,0.0,23,0.793,True
301.92,101.74,736,42660,0.2068,46.25,736,0.0,23,0.793,True
307.06,433.6,684,42660,0.2886,46.25,684,0.0,23,0.793,True
310.02,294.92,681,42660,0.33,48.11,681,0.0,23,0.793,True
319.12,271.59,568,42660,0.1774,42.8,568,0.0,23,0.793,True
285.98,69.28,681,42660,0.2562,45.98,681,0.0,23,0.793,True
340.81,121.24,824,42660,0.1038,66.63,824,0.0,24,0.828,True
332.04,442.08,702,42660,0.33,49.9,702,0.0,24,0.828,True
333.1,250.94,705,42660,0.3145,45.2,705,0.0,24,0.828,True
338.93,222.35,755,42660,0.1457,49.38,755,0.0,24,0.828,True
