y,x,frame,t,vial,climbing,5
19.49,55.96,104,3.586,1.0,climbing,5
16.48,16.9,104,3.586,1.0,climbing,5
7.63,19.91,104,3.586,1.0,climbing,5
29.97,28.63,105,3.621,1.0,climbing,5
24.82,69.29,105,3.621,1.0,climbing,5
19.47,56.18,105,3.621,1.0,climbing,5
15.47,17.23,105,3.621,1.0,climbing,5
11.87,50.99,105,3.621,1.0,climbing,5
8.57,68.57,105,3.621,1.0,climbing,5
7.83,20.1,105,3.621,1.0,climbing,5
31.13,28.07,106,3.655,1.0,climbing,5
24.91,69.26,106,3.655,1.0,climbing,5
18.94,55.59,106,3.655,1.0,climbing,5
11.89,50.99,106,3.655,1.0,climbing,5
9.11,68.94,106,3.655,1.0,climbing,5
7.87,21.17,106,3.655,1.0,climbing,5
31.24,27.98,107,3.69,1.0,climbing,5
25.77,69.24,107,3.69,1.0,climbing,5
19.13,55.53,107,3.69,1.0,climbing,5
14.58,17.91,107,3.69,1.0,climbing,5
12.62,50.32,107,3.69,1.0,climbing,5
9.97,68.91,107,3.69,1.0,climbing,5
31.19,27.96,108,3.724,1.0,climbing,5
25.83,69.13,108,3.724,1.0,climbing,5
20.41,56.33,108,3.724,1.0,climbing,5
19.37,10.72,108,3.724,1.0,climbing,5
12.28,18.25,108,3.724,1.0,climbing,5
11.77,51.07,108,3.724,1.0,climbing,5
11.01,68.74,108,3.724,1.0,climbing,5
31.91,27.89,109,3.759,1.0,climbing,5
25.82,69.03,109,3.759,1.0,climbing,5
21.32,56.92,109,3.759,1.0,climbing,5
12.56,50.3,109,3.759,1.0,climbing,5
12.12,18.17,109,3.759,1.0,climbing,5
31.98,27.84,110,3.793,1.0,climbing,5
24.73,69.05,110,3.793,1.0,climbing,5
22.21,57.55,110,3.793,1.0,climbing,5
12.1,18.53,110,3.793,1.0,climbing,5
11.85,51.02,110,3.793,1.0,climbing,5
7.93,68.76,110,3.793,1.0,climbing,5
31.28,27.86,111,3.828,1.0,climbing,5
25.77,69.15,111,3.828,1.0,climbing,5
22.33,57.81,111,3.828,1.0,climbing,5
20.26,8.07,111,3.828,1.0,climbing,5
13.6,20.62,111,3.828,1.0,climbing,5
12.64,50.28,111,3.828,1.0,climbing,5
8.09,69.18,111,3.828,1.0,climbing,5
31.93,27.82,112,3.862,1.0,climbing,5
24.99,69.03,112,3.862,1.0,climbing,5
22.45,57.96,112,3.862,1.0,climbing,5
11.75,50.9,112,3.862,1.0,climbing,5
8.46,13.51,112,3.862,1.0,climbing,5
7.6,68.14,112,3.862,1.0,climbing,5
31.26,27.61,113,3.897,1.0,climbing,5
25.13,69.05,113,3.897,1.0,climbing,5
22.46,58.09,113,3.897,1.0,climbing,5
13.66,21.72,113,3.897,1.0,climbing,5
12.7,50.07,113,3.897,1.0,climbing,5
8.6,13.87,113,3.897,1.0,climbing,5
7.76,68.09,113,3.897,1.0,climbing,5
34.32,27.94,114,3.931,1.0,climbing,5
25.85,69.04,114,3.931,1.0,climbing,5
23.39,58.48,114,3.931,1.0,climbing,5
20.32,10.64,114,3.931,1.0,climbing,5
13.71,23.44,114,3.931,1.0,climbing,5
12.25,50.09,114,3.931,1.0,climbing,5
9.1,14.43,114,3.931,1.0,climbing,5
8.63,67.89,114,3.931,1.0,climbing,5
25.76,68.91,115,3.966,1.0,climbing,5
23.6,58.52,115,3.966,1.0,climbing,5
13.58,23.5,115,3.966,1.0,climbing,5
12.31,50.09,115,3.966,1.0,climbing,5
9.28,67.88,115,3.966,1.0,climbing,5
9.13,14.47,115,3.966,1.0,climbing,5
25.83,68.83,116,4.0,1.0,climbing,5
22.86,58.06,116,4.0,1.0,climbing,5
21.38,7.47,116,4.0,1.0,climbing,5
12.72,22.17,116,4.0,1.0,climbing,5
12.72,49.8,116,4.0,1.0,climbing,5
9.2,14.43,116,4.0,1.0,climbing,5
25.85,68.91,117,4.034,1.0,climbing,5
23.52,58.02,117,4.034,1.0,climbing,5
21.22,7.47,117,4.034,1.0,climbing,5
12.68,22.28,117,4.034,1.0,climbing,5
12.36,49.98,117,4.034,1.0,climbing,5
9.84,14.15,117,4.034,1.0,climbing,5
3.8,68.1,117,4.034,1.0,climbing,5
27.56,69.11,118,4.069,1.0,climbing,5
23.56,58.28,118,4.069,1.0,climbing,5
21.61,7.4,118,4.069,1.0,climbing,5
12.96,49.94,118,4.069,1.0,climbing,5
7.68,27.89,118,4.069,1.0,climbing,5
4.41,68.28,118,4.069,1.0,climbing,5
26.69,68.93,119,4.103,1.0,climbing,5
24.27,58.23,119,4.103,1.0,climbing,5
21.46,7.73,119,4.103,1.0,climbing,5
13.07,49.64,119,4.103,1.0,climbing,5
7.75,27.24,119,4.103,1.0,climbing,5
5.11,68.87,119,4.103,1.0,climbing,5
27.56,68.99,120,4.138,1.0,climbing,5
24.22,58.3,120,4.138,1.0,climbing,5
16.61,16.21,120,4.138,1.0,climbing,5
13.25,49.62,120,4.138,1.0,climbing,5
7.9,27.87,120,4.138,1.0,climbing,5
6.06,69.72,120,4.138,1.0,climbing,5
26.71,68.79,121,4.172,1.0,climbing,5
23.71,58.26,121,4.172,1.0,climbing,5
13.91,49.55,121,4.172,1.0,climbing,5
7.97,27.98,121,4.172,1.0,climbing,5
6.71,70.03,121,4.172,1.0,climbing,5
26.78,68.77,122,4.207,1.0,climbing,5
24.59,58.65,122,4.207,1.0,climbing,5
16.6,66.37,122,4.207,1.0,climbing,5
16.56,15.1,122,4.207,1.0,climbing,5
14.28,49.18,122,4.207,1.0,climbing,5
10.64,7.95,122,4.207,1.0,climbing,5
8.25,29.05,122,4.207,1.0,climbing,5
7.63,70.66,122,4.207,1.0,climbing,5
27.64,68.87,123,4.241,1.0,climbing,5
24.44,58.71,123,4.241,1.0,climbing,5
16.88,66.03,123,4.241,1.0,climbing,5
14.22,49.44,123,4.241,1.0,climbing,5
12.86,24.22,123,4.241,1.0,climbing,5
10.6,7.91,123,4.241,1.0,climbing,5
7.77,70.97,123,4.241,1.0,climbing,5
25.99,68.48,124,4.276,1.0,climbing,5
24.65,58.87,124,4.276,1.0,climbing,5
17.4,15.28,124,4.276,1.0,climbing,5
16.87,65.12,124,4.276,1.0,climbing,5
14.24,49.49,124,4.276,1.0,climbing,5
8.47,29.79,124,4.276,1.0,climbing,5
7.19,71.7,124,4.276,1.0,climbing,5
25.96,68.19,125,4.31,1.0,climbing,5
24.66,58.8,125,4.31,1.0,climbing,5
18.25,15.39,125,4.31,1.0,climbing,5
17.42,64.93,125,4.31,1.0,climbing,5
14.77,25.72,125,4.31,1.0,climbing,5
14.12,49.65,125,4.31,1.0,climbing,5
26.02,68.18,126,4.345,1.0,climbing,5
25.28,58.93,126,4.345,1.0,climbing,5
18.74,15.21,126,4.345,1.0,climbing,5
17.77,65.05,126,4.345,1.0,climbing,5
15.01,49.22,126,4.345,1.0,climbing,5
12.76,24.35,126,4.345,1.0,climbing,5
7.67,73.15,126,4.345,1.0,climbing,5
25.98,68.09,127,4.379,1.0,climbing,5
25.44,58.78,127,4.379,1.0,climbing,5
19.67,14.93,127,4.379,1.0,climbing,5
18.36,65.1,127,4.379,1.0,climbing,5
14.96,49.56,127,4.379,1.0,climbing,5
8.7,73.21,127,4.379,1.0,climbing,5
8.65,30.76,127,4.379,1.0,climbing,5
25.93,67.3,128,4.414,1.0,climbing,5
25.83,58.94,128,4.414,1.0,climbing,5
19.89,15.13,128,4.414,1.0,climbing,5
15.11,49.13,128,4.414,1.0,climbing,5
8.84,30.96,128,4.414,1.0,climbing,5
26.73,67.1,129,4.448,1.0,climbing,5
26.66,59.0,129,4.448,1.0,climbing,5
20.53,14.76,129,4.448,1.0,climbing,5
17.47,64.79,129,4.448,1.0,climbing,5
15.13,48.5,129,4.448,1.0,climbing,5
14.09,25.81,129,4.448,1.0,climbing,5
26.77,66.96,130,4.483,1.0,climbing,5
19.85,14.77,130,4.483,1.0,climbing,5
17.44,65.05,130,4.483,1.0,climbing,5
15.83,47.94,130,4.483,1.0,climbing,5
8.82,31.2,130,4.483,1.0,climbing,5
26.86,66.9,131,4.517,1.0,climbing,5
15.92,65.39,131,4.517,1.0,climbing,5
15.84,47.8,131,4.517,1.0,climbing,5
8.92,31.43,131,4.517,1.0,climbing,5
27.62,66.83,132,4.552,1.0,climbing,5
16.07,47.8,132,4.552,1.0,climbing,5
14.74,25.94,132,4.552,1.0,climbing,5
11.99,12.03,132,4.552,1.0,climbing,5
8.94,31.57,132,4.552,1.0,climbing,5
27.68,67.02,133,4.586,1.0,climbing,5
18.6,46.34,133,4.586,1.0,climbing,5
14.04,25.4,133,4.586,1.0,climbing,5
9.13,32.17,133,4.586,1.0,climbing,5
8.53,19.4,133,4.586,1.0,climbing,5
4.85,68.85,133,4.586,1.0,climbing,5
28.48,67.0,134,4.621,1.0,climbing,5
18.61,46.48,134,4.621,1.0,climbing,5
17.63,66.04,134,4.621,1.0,climbing,5
13.35,25.24,134,4.621,1.0,climbing,5
9.11,32.43,134,4.621,1.0,climbing,5
4.14,66.51,134,4.621,1.0,climbing,5
27.72,66.89,135,4.655,1.0,climbing,5
19.28,46.19,135,4.655,1.0,climbing,5
18.34,65.81,135,4.655,1.0,climbing,5
13.15,25.28,135,4.655,1.0,climbing,5
9.86,33.22,135,4.655,1.0,climbing,5
3.72,67.07,135,4.655,1.0,climbing,5
28.07,58.92,136,4.69,1.0,climbing,5
26.88,66.9,136,4.69,1.0,climbing,5
19.45,45.92,136,4.69,1.0,climbing,5
19.41,10.45,136,4.69,1.0,climbing,5
18.2,65.75,136,4.69,1.0,climbing,5
13.9,25.38,136,4.69,1.0,climbing,5
9.91,33.48,136,4.69,1.0,climbing,5
8.98,18.41,136,4.69,1.0,climbing,5
3.8,67.39,136,4.69,1.0,climbing,5
30.37,59.51,137,4.724,1.0,climbing,5
26.9,66.83,137,4.724,1.0,climbing,5
19.84,10.77,137,4.724,1.0,climbing,5
19.38,36.29,137,4.724,1.0,climbing,5
19.35,45.87,137,4.724,1.0,climbing,5
17.69,66.16,137,4.724,1.0,climbing,5
14.0,25.35,137,4.724,1.0,climbing,5
10.71,33.97,137,4.724,1.0,climbing,5
9.98,17.82,137,4.724,1.0,climbing,5
4.09,67.92,137,4.724,1.0,climbing,5
28.06,58.9,138,4.759,1.0,climbing,5
26.92,66.9,138,4.759,1.0,climbing,5
19.89,11.51,138,4.759,1.0,climbing,5
19.64,36.77,138,4.759,1.0,climbing,5
19.59,46.04,138,4.759,1.0,climbing,5
16.08,66.22,138,4.759,1.0,climbing,5
14.0,25.42,138,4.759,1.0,climbing,5
10.87,34.22,138,4.759,1.0,climbing,5
10.11,17.31,138,4.759,1.0,climbing,5
5.18,69.32,138,4.759,1.0,climbing,5
30.7,59.84,139,4.793,1.0,climbing,5
26.9,66.9,139,4.793,1.0,climbing,5
20.33,11.65,139,4.793,1.0,climbing,5
20.22,46.04,139,4.793,1.0,climbing,5
19.76,37.14,139,4.793,1.0,climbing,5
18.4,67.07,139,4.793,1.0,climbing,5
14.05,25.38,139,4.793,1.0,climbing,5
10.64,34.39,139,4.793,1.0,climbing,5
10.19,17.13,139,4.793,1.0,climbing,5
6.61,71.23,139,4.793,1.0,climbing,5
31.39,60.02,140,4.828,1.0,climbing,5
26.95,66.8,140,4.828,1.0,climbing,5
20.4,11.52,140,4.828,1.0,climbing,5
20.22,46.05,140,4.828,1.0,climbing,5
19.8,37.12,140,4.828,1.0,climbing,5
18.3,66.83,140,4.828,1.0,climbing,5
14.07,25.18,140,4.828,1.0,climbing,5
10.76,17.12,140,4.828,1.0,climbing,5
9.76,34.41,140,4.828,1.0,climbing,5
6.99,71.2,140,4.828,1.0,climbing,5
31.77,60.08,141,4.862,1.0,climbing,5
26.94,66.81,141,4.862,1.0,climbing,5
20.3,37.13,141,4.862,1.0,climbing,5
20.26,46.04,141,4.862,1.0,climbing,5
16.09,67.25,141,4.862,1.0,climbing,5
10.67,17.04,141,4.862,1.0,climbing,5
10.25,35.12,141,4.862,1.0,climbing,5
7.12,71.41,141,4.862,1.0,climbing,5
4.47,59.3,141,4.862,1.0,climbing,5
32.34,60.14,142,4.897,1.0,climbing,5
26.91,66.84,142,4.897,1.0,climbing,5
20.92,12.13,142,4.897,1.0,climbing,5
20.37,37.04,142,4.897,1.0,climbing,5
20.21,46.1,142,4.897,1.0,climbing,5
16.05,67.44,142,4.897,1.0,climbing,5
10.86,24.38,142,4.897,1.0,climbing,5
10.17,35.45,142,4.897,1.0,climbing,5
7.83,71.55,142,4.897,1.0,climbing,5
5.17,58.83,142,4.897,1.0,climbing,5
32.46,59.81,143,4.931,1.0,climbing,5
27.02,66.84,143,4.931,1.0,climbing,5
20.89,12.48,143,4.931,1.0,climbing,5
20.33,37.04,143,4.931,1.0,climbing,5
20.18,46.15,143,4.931,1.0,climbing,5
16.24,67.33,143,4.931,1.0,climbing,5
10.76,24.41,143,4.931,1.0,climbing,5
10.17,35.49,143,4.931,1.0,climbing,5
8.12,71.55,143,4.931,1.0,climbing,5
5.87,58.58,143,4.931,1.0,climbing,5
32.56,59.89,144,4.966,1.0,climbing,5
27.04,66.88,144,4.966,1.0,climbing,5
18.33,46.65,144,4.966,1.0,climbing,5
17.18,67.37,144,4.966,1.0,climbing,5
13.82,17.03,144,4.966,1.0,climbing,5
10.16,35.72,144,4.966,1.0,climbing,5
8.2,72.05,144,4.966,1.0,climbing,5
6.32,57.5,144,4.966,1.0,climbing,5
33.25,60.04,145,5.0,1.0,climbing,5
27.04,66.95,145,5.0,1.0,climbing,5
20.83,11.89,145,5.0,1.0,climbing,5
20.35,46.05,145,5.0,1.0,climbing,5
17.35,67.4,145,5.0,1.0,climbing,5
13.89,17.81,145,5.0,1.0,climbing,5
11.79,26.14,145,5.0,1.0,climbing,5
10.79,36.02,145,5.0,1.0,climbing,5
8.22,72.18,145,5.0,1.0,climbing,5
6.58,56.4,145,5.0,1.0,climbing,5
33.25,59.87,146,5.034,1.0,climbing,5
28.56,66.86,146,5.034,1.0,climbing,5
21.31,11.02,146,5.034,1.0,climbing,5
20.27,45.93,146,5.034,1.0,climbing,5
18.26,67.59,146,5.034,1.0,climbing,5
13.99,17.68,146,5.034,1.0,climbing,5
10.74,27.96,146,5.034,1.0,climbing,5
10.08,36.07,146,5.034,1.0,climbing,5
9.08,71.92,146,5.034,1.0,climbing,5
6.5,56.03,146,5.034,1.0,climbing,5
33.26,59.88,147,5.069,1.0,climbing,5
28.55,66.86,147,5.069,1.0,climbing,5
21.2,11.64,147,5.069,1.0,climbing,5
20.31,45.95,147,5.069,1.0,climbing,5
18.32,67.74,147,5.069,1.0,climbing,5
13.91,17.66,147,5.069,1.0,climbing,5
11.0,28.0,147,5.069,1.0,climbing,5
10.12,36.17,147,5.069,1.0,climbing,5
8.82,47.03,147,5.069,1.0,climbing,5
6.69,56.41,147,5.069,1.0,climbing,5
43.56,146.71,0,0.0,2.0,climbing,5
39.63,113.57,0,0.0,2.0,climbing,5
43.89,146.17,1,0.034,2.0,climbing,5
40.87,112.82,1,0.034,2.0,climbing,5
22.99,97.79,1,0.034,2.0,climbing,5
45.54,146.18,2,0.069,2.0,climbing,5
44.62,112.61,2,0.069,2.0,climbing,5
25.71,142.04,2,0.069,2.0,climbing,5
24.04,97.95,2,0.069,2.0,climbing,5
16.86,142.8,2,0.069,2.0,climbing,5
47.47,111.78,3,0.103,2.0,climbing,5
45.82,145.69,3,0.103,2.0,climbing,5
25.88,142.06,3,0.103,2.0,climbing,5
24.81,98.03,3,0.103,2.0,climbing,5
16.84,142.12,3,0.103,2.0,climbing,5
49.49,111.29,4,0.138,2.0,climbing,5
45.8,145.69,4,0.138,2.0,climbing,5
27.73,141.89,4,0.138,2.0,climbing,5
25.37,98.39,4,0.138,2.0,climbing,5
18.45,141.03,4,0.138,2.0,climbing,5
5.7,120.28,4,0.138,2.0,climbing,5
50.75,110.72,5,0.172,2.0,climbing,5
46.29,145.2,5,0.172,2.0,climbing,5
30.43,108.03,5,0.172,2.0,climbing,5
27.81,141.85,5,0.172,2.0,climbing,5
24.1,98.52,5,0.172,2.0,climbing,5
18.62,140.94,5,0.172,2.0,climbing,5
5.98,120.88,5,0.172,2.0,climbing,5
51.93,109.64,6,0.207,2.0,climbing,5
45.57,145.09,6,0.207,2.0,climbing,5
32.5,107.99,6,0.207,2.0,climbing,5
30.37,140.28,6,0.207,2.0,climbing,5
24.65,98.6,6,0.207,2.0,climbing,5
6.55,116.47,6,0.207,2.0,climbing,5
55.44,108.96,7,0.241,2.0,climbing,5
46.39,145.05,7,0.241,2.0,climbing,5
33.67,107.04,7,0.241,2.0,climbing,5
31.23,140.32,7,0.241,2.0,climbing,5
18.35,140.67,7,0.241,2.0,climbing,5
6.71,117.78,7,0.241,2.0,climbing,5
55.72,109.15,8,0.276,2.0,climbing,5
46.24,144.72,8,0.276,2.0,climbing,5
34.79,106.69,8,0.276,2.0,climbing,5
30.63,140.86,8,0.276,2.0,climbing,5
19.25,139.97,8,0.276,2.0,climbing,5
7.37,116.68,8,0.276,2.0,climbing,5
57.49,108.25,9,0.31,2.0,climbing,5
40.7,136.9,9,0.31,2.0,climbing,5
36.54,106.45,9,0.31,2.0,climbing,5
31.46,140.88,9,0.31,2.0,climbing,5
20.15,138.79,9,0.31,2.0,climbing,5
7.61,116.67,9,0.31,2.0,climbing,5
55.72,109.33,10,0.345,2.0,climbing,5
37.63,106.35,10,0.345,2.0,climbing,5
27.01,141.93,10,0.345,2.0,climbing,5
7.74,115.56,10,0.345,2.0,climbing,5
54.82,109.64,11,0.379,2.0,climbing,5
37.06,106.24,11,0.379,2.0,climbing,5
25.98,143.42,11,0.379,2.0,climbing,5
8.45,113.88,11,0.379,2.0,climbing,5
60.52,150.27,12,0.414,2.0,climbing,5
53.24,110.32,12,0.414,2.0,climbing,5
39.63,105.81,12,0.414,2.0,climbing,5
25.98,144.52,12,0.414,2.0,climbing,5
22.67,132.1,12,0.414,2.0,climbing,5
9.93,112.13,12,0.414,2.0,climbing,5
62.55,149.21,13,0.448,2.0,climbing,5
47.88,108.49,13,0.448,2.0,climbing,5
38.96,105.9,13,0.448,2.0,climbing,5
26.1,144.76,13,0.448,2.0,climbing,5
10.97,110.92,13,0.448,2.0,climbing,5
65.51,148.22,14,0.483,2.0,climbing,5
47.76,109.13,14,0.483,2.0,climbing,5
40.67,105.26,14,0.483,2.0,climbing,5
26.85,144.0,14,0.483,2.0,climbing,5
12.17,110.42,14,0.483,2.0,climbing,5
66.02,147.63,15,0.517,2.0,climbing,5
40.69,104.85,15,0.517,2.0,climbing,5
26.11,144.4,15,0.517,2.0,climbing,5
13.78,109.84,15,0.517,2.0,climbing,5
68.21,146.98,16,0.552,2.0,climbing,5
47.56,147.79,16,0.552,2.0,climbing,5
40.76,108.82,16,0.552,2.0,climbing,5
26.9,143.94,16,0.552,2.0,climbing,5
15.04,109.82,16,0.552,2.0,climbing,5
72.42,146.24,17,0.586,2.0,climbing,5
49.71,147.14,17,0.586,2.0,climbing,5
40.92,108.67,17,0.586,2.0,climbing,5
27.0,143.99,17,0.586,2.0,climbing,5
15.29,109.5,17,0.586,2.0,climbing,5
6.68,123.13,17,0.586,2.0,climbing,5
73.13,145.7,18,0.621,2.0,climbing,5
52.34,146.35,18,0.621,2.0,climbing,5
40.88,108.94,18,0.621,2.0,climbing,5
26.92,143.83,18,0.621,2.0,climbing,5
16.86,109.23,18,0.621,2.0,climbing,5
8.3,123.75,18,0.621,2.0,climbing,5
77.64,145.11,19,0.655,2.0,climbing,5
40.74,109.15,19,0.655,2.0,climbing,5
26.96,143.14,19,0.655,2.0,climbing,5
17.26,109.87,19,0.655,2.0,climbing,5
8.2,124.11,19,0.655,2.0,climbing,5
5.94,140.12,19,0.655,2.0,climbing,5
78.83,144.27,20,0.69,2.0,climbing,5
41.68,109.83,20,0.69,2.0,climbing,5
27.07,142.65,20,0.69,2.0,climbing,5
18.07,110.1,20,0.69,2.0,climbing,5
17.69,95.16,20,0.69,2.0,climbing,5
10.88,125.73,20,0.69,2.0,climbing,5
6.94,140.6,20,0.69,2.0,climbing,5
80.14,144.04,21,0.724,2.0,climbing,5
41.84,109.94,21,0.724,2.0,climbing,5
26.0,141.92,21,0.724,2.0,climbing,5
18.87,95.85,21,0.724,2.0,climbing,5
18.87,110.34,21,0.724,2.0,climbing,5
7.94,141.02,21,0.724,2.0,climbing,5
81.15,143.83,22,0.759,2.0,climbing,5
44.23,110.81,22,0.759,2.0,climbing,5
24.84,144.61,22,0.759,2.0,climbing,5
23.46,96.74,22,0.759,2.0,climbing,5
19.17,110.22,22,0.759,2.0,climbing,5
8.88,133.22,22,0.759,2.0,climbing,5
81.73,143.4,23,0.793,2.0,climbing,5
44.25,111.2,23,0.793,2.0,climbing,5
25.85,143.08,23,0.793,2.0,climbing,5
23.64,96.99,23,0.793,2.0,climbing,5
19.97,110.36,23,0.793,2.0,climbing,5
12.93,142.36,23,0.793,2.0,climbing,5
9.11,132.32,23,0.793,2.0,climbing,5
81.89,142.95,24,0.828,2.0,climbing,5
44.37,111.24,24,0.828,2.0,climbing,5
25.95,142.79,24,0.828,2.0,climbing,5
24.85,97.18,24,0.828,2.0,climbing,5
20.16,110.65,24,0.828,2.0,climbing,5
15.8,142.3,24,0.828,2.0,climbing,5
9.98,132.07,24,0.828,2.0,climbing,5
82.23,143.04,25,0.862,2.0,climbing,5
44.47,111.13,25,0.862,2.0,climbing,5
26.1,142.03,25,0.862,2.0,climbing,5
23.87,97.77,25,0.862,2.0,climbing,5
23.42,110.82,25,0.862,2.0,climbing,5
17.17,141.14,25,0.862,2.0,climbing,5
11.11,132.18,25,0.862,2.0,climbing,5
82.52,143.24,26,0.897,2.0,climbing,5
44.35,111.01,26,0.897,2.0,climbing,5
24.5,110.72,26,0.897,2.0,climbing,5
18.92,97.14,26,0.897,2.0,climbing,5
18.06,140.62,26,0.897,2.0,climbing,5
10.96,133.26,26,0.897,2.0,climbing,5
82.57,143.39,27,0.931,2.0,climbing,5
43.68,111.07,27,0.931,2.0,climbing,5
24.5,110.69,27,0.931,2.0,climbing,5
19.93,97.94,27,0.931,2.0,climbing,5
18.33,140.07,27,0.931,2.0,climbing,5
11.15,133.69,27,0.931,2.0,climbing,5
82.77,143.75,28,0.966,2.0,climbing,5
44.57,111.22,28,0.966,2.0,climbing,5
27.04,142.09,28,0.966,2.0,climbing,5
25.27,110.34,28,0.966,2.0,climbing,5
21.02,98.91,28,0.966,2.0,climbing,5
18.94,139.56,28,0.966,2.0,climbing,5
11.89,133.52,28,0.966,2.0,climbing,5
43.18,110.93,29,1.0,2.0,climbing,5
27.75,142.14,29,1.0,2.0,climbing,5
25.32,110.1,29,1.0,2.0,climbing,5
23.48,99.45,29,1.0,2.0,climbing,5
12.93,133.86,29,1.0,2.0,climbing,5
83.13,145.0,30,1.034,2.0,climbing,5
45.62,111.26,30,1.034,2.0,climbing,5
23.5,98.82,30,1.034,2.0,climbing,5
23.43,135.77,30,1.034,2.0,climbing,5
22.34,110.01,30,1.034,2.0,climbing,5
13.17,133.69,30,1.034,2.0,climbing,5
7.01,123.54,30,1.034,2.0,climbing,5
6.98,151.24,30,1.034,2.0,climbing,5
46.37,111.83,31,1.069,2.0,climbing,5
37.8,141.28,31,1.069,2.0,climbing,5
28.84,142.05,31,1.069,2.0,climbing,5
23.2,110.22,31,1.069,2.0,climbing,5
22.94,135.87,31,1.069,2.0,climbing,5
21.86,98.28,31,1.069,2.0,climbing,5
12.1,133.57,31,1.069,2.0,climbing,5
11.2,121.86,31,1.069,2.0,climbing,5
46.6,111.8,32,1.103,2.0,climbing,5
39.32,141.7,32,1.103,2.0,climbing,5
28.98,141.94,32,1.103,2.0,climbing,5
26.36,110.05,32,1.103,2.0,climbing,5
23.72,135.43,32,1.103,2.0,climbing,5
21.46,97.55,32,1.103,2.0,climbing,5
12.46,122.01,32,1.103,2.0,climbing,5
11.26,133.45,32,1.103,2.0,climbing,5
47.42,111.55,33,1.138,2.0,climbing,5
38.68,141.58,33,1.138,2.0,climbing,5
28.89,142.01,33,1.138,2.0,climbing,5
26.44,110.13,33,1.138,2.0,climbing,5
21.79,97.25,33,1.138,2.0,climbing,5
20.64,137.1,33,1.138,2.0,climbing,5
13.65,121.9,33,1.138,2.0,climbing,5
11.23,134.04,33,1.138,2.0,climbing,5
47.68,110.97,34,1.172,2.0,climbing,5
29.3,142.03,34,1.172,2.0,climbing,5
22.01,96.91,34,1.172,2.0,climbing,5
20.36,138.02,34,1.172,2.0,climbing,5
15.29,121.25,34,1.172,2.0,climbing,5
11.04,134.45,34,1.172,2.0,climbing,5
6.87,150.75,34,1.172,2.0,climbing,5
90.76,147.05,35,1.207,2.0,climbing,5
47.85,110.69,35,1.207,2.0,climbing,5
38.7,141.31,35,1.207,2.0,climbing,5
29.05,142.07,35,1.207,2.0,climbing,5
23.61,96.88,35,1.207,2.0,climbing,5
20.3,137.81,35,1.207,2.0,climbing,5
13.99,122.22,35,1.207,2.0,climbing,5
10.87,135.19,35,1.207,2.0,climbing,5
6.72,150.36,35,1.207,2.0,climbing,5
47.08,110.69,36,1.241,2.0,climbing,5
28.88,141.68,36,1.241,2.0,climbing,5
22.02,96.29,36,1.241,2.0,climbing,5
21.6,136.03,36,1.241,2.0,climbing,5
16.68,123.08,36,1.241,2.0,climbing,5
10.98,136.18,36,1.241,2.0,climbing,5
6.82,151.1,36,1.241,2.0,climbing,5
93.76,147.86,37,1.276,2.0,climbing,5
47.05,110.69,37,1.276,2.0,climbing,5
29.1,141.77,37,1.276,2.0,climbing,5
22.05,96.79,37,1.276,2.0,climbing,5
20.1,136.26,37,1.276,2.0,climbing,5
18.43,123.94,37,1.276,2.0,climbing,5
95.69,148.18,38,1.31,2.0,climbing,5
49.44,110.25,38,1.31,2.0,climbing,5
29.23,142.37,38,1.31,2.0,climbing,5
22.15,96.44,38,1.31,2.0,climbing,5
20.29,136.96,38,1.31,2.0,climbing,5
16.24,124.42,38,1.31,2.0,climbing,5
95.95,148.16,39,1.345,2.0,climbing,5
49.49,110.2,39,1.345,2.0,climbing,5
39.48,142.0,39,1.345,2.0,climbing,5
29.85,143.25,39,1.345,2.0,climbing,5
23.0,96.19,39,1.345,2.0,climbing,5
21.08,137.08,39,1.345,2.0,climbing,5
16.97,125.66,39,1.345,2.0,climbing,5
49.54,110.11,40,1.379,2.0,climbing,5
39.75,142.14,40,1.379,2.0,climbing,5
30.02,144.04,40,1.379,2.0,climbing,5
22.87,96.35,40,1.379,2.0,climbing,5
21.89,137.11,40,1.379,2.0,climbing,5
50.4,110.06,41,1.414,2.0,climbing,5
39.76,142.04,41,1.414,2.0,climbing,5
30.15,144.34,41,1.414,2.0,climbing,5
21.94,137.16,41,1.414,2.0,climbing,5
12.95,129.75,41,1.414,2.0,climbing,5
50.39,109.99,42,1.448,2.0,climbing,5
40.46,141.78,42,1.448,2.0,climbing,5
31.09,144.46,42,1.448,2.0,climbing,5
22.95,137.4,42,1.448,2.0,climbing,5
13.2,129.73,42,1.448,2.0,climbing,5
50.41,109.96,43,1.483,2.0,climbing,5
40.38,141.94,43,1.483,2.0,climbing,5
31.09,144.77,43,1.483,2.0,climbing,5
23.85,138.23,43,1.483,2.0,climbing,5
17.66,95.38,43,1.483,2.0,climbing,5
13.2,130.0,43,1.483,2.0,climbing,5
50.48,110.01,44,1.517,2.0,climbing,5
31.34,145.8,44,1.517,2.0,climbing,5
24.77,138.24,44,1.517,2.0,climbing,5
17.54,95.36,44,1.517,2.0,climbing,5
13.99,129.64,44,1.517,2.0,climbing,5
50.55,110.2,45,1.552,2.0,climbing,5
32.26,146.04,45,1.552,2.0,climbing,5
25.77,138.24,45,1.552,2.0,climbing,5
13.33,129.85,45,1.552,2.0,climbing,5
