y,x,frame,t,vial,climbing,1
41.73,172.99,14,0.56,2,climbing,
40.11,148.15,14,0.56,2,climbing,
38.05,156.08,14,0.56,2,climbing,
34.58,199.24,14,0.56,2,climbing,
29.8,178.01,14,0.56,2,climbing,
25.23,157.14,14,0.56,2,climbing,
109.4,126.24,15,0.6,2,climbing,
96.58,198.47,15,0.6,2,climbing,
96.2,136.09,15,0.6,2,climbing,
88.98,174.99,15,0.6,2,climbing,
80.11,183.91,15,0.6,2,climbing,
80.05,161.88,15,0.6,2,climbing,
58.58,143.36,15,0.6,2,climbing,
46.55,130.3,15,0.6,2,climbing,
44.43,188.61,15,0.6,2,climbing,
43.84,172.33,15,0.6,2,climbing,
43.6,149.16,15,0.6,2,climbing,
37.19,154.26,15,0.6,2,climbing,
34.52,199.29,15,0.6,2,climbing,
29.73,178.58,15,0.6,2,climbing,
29.43,159.79,15,0.6,2,climbing,
112.23,126.06,16,0.64,2,climbing,
104.57,133.46,16,0.64,2,climbing,
95.32,198.12,16,0.64,2,climbing,
94.48,175.8,16,0.64,2,climbing,
83.15,183.1,16,0.64,2,climbing,
82.22,161.35,16,0.64,2,climbing,
59.91,143.51,16,0.64,2,climbing,
48.82,130.25,16,0.64,2,climbing,
45.8,172.28,16,0.64,2,climbing,
45.77,189.21,16,0.64,2,climbing,
43.77,149.35,16,0.64,2,climbing,
34.61,199.31,16,0.64,2,climbing,
29.88,179.42,16,0.64,2,climbing,
27.98,159.01,16,0.64,2,climbing,
117.04,126.13,17,0.68,2,climbing,
103.28,133.74,17,0.68,2,climbing,
98.25,197.8,17,0.68,2,climbing,
95.78,176.12,17,0.68,2,climbing,
88.72,160.12,17,0.68,2,climbing,
86.15,182.82,17,0.68,2,climbing,
60.69,144.54,17,0.68,2,climbing,
51.93,129.87,17,0.68,2,climbing,
48.42,172.36,17,0.68,2,climbing,
47.76,188.98,17,0.68,2,climbing,
43.83,149.8,17,0.68,2,climbing,
34.92,199.17,17,0.68,2,climbing,
29.55,179.03,17,0.68,2,climbing,
27.64,158.4,17,0.68,2,climbing,
119.12,126.05,18,0.72,2,climbing,
106.14,132.45,18,0.72,2,climbing,
100.18,196.68,18,0.72,2,climbing,
96.27,176.0,18,0.72,2,climbing,
90.77,159.81,18,0.72,2,climbing,
89.23,181.85,18,0.72,2,climbing,
62.51,145.28,18,0.72,2,climbing,
50.51,172.5,18,0.72,2,climbing,
50.41,189.03,18,0.72,2,climbing,
50.25,129.7,18,0.72,2,climbing,
43.83,150.21,18,0.72,2,climbing,
35.64,146.01,18,0.72,2,climbing,
34.8,172.0,18,0.72,2,climbing,
34.71,199.31,18,0.72,2,climbing,
29.69,178.92,18,0.72,2,climbing,
27.76,158.25,18,0.72,2,climbing,
122.18,126.04,19,0.76,2,climbing,
108.14,132.07,19,0.76,2,climbing,
102.3,195.55,19,0.76,2,climbing,
98.3,175.74,19,0.76,2,climbing,
94.46,159.21,19,0.76,2,climbing,
92.12,181.68,19,0.76,2,climbing,
60.34,144.82,19,0.76,2,climbing,
52.28,129.47,19,0.76,2,climbing,
49.09,172.27,19,0.76,2,climbing,
48.08,188.56,19,0.76,2,climbing,
44.6,150.94,19,0.76,2,climbing,
35.69,167.5,19,0.76,2,climbing,
35.37,142.18,19,0.76,2,climbing,
34.64,199.54,19,0.76,2,climbing,
30.2,179.26,19,0.76,2,climbing,
27.3,158.09,19,0.76,2,climbing,
127.81,126.27,20,0.8,2,climbing,
111.99,132.44,20,0.8,2,climbing,
108.43,194.13,20,0.8,2,climbing,
100.51,175.92,20,0.8,2,climbing,
96.68,159.02,20,0.8,2,climbing,
61.57,145.49,20,0.8,2,climbing,
54.82,173.67,20,0.8,2,climbing,
49.31,188.75,20,0.8,2,climbing,
43.88,151.06,20,0.8,2,climbing,
35.79,167.15,20,0.8,2,climbing,
35.32,139.92,20,0.8,2,climbing,
34.83,199.53,20,0.8,2,climbing,
32.5,180.13,20,0.8,2,climbing,
27.12,158.15,20,0.8,2,climbing,
130.71,126.26,21,0.84,2,climbing,
118.43,128.9,21,0.84,2,climbing,
114.04,200.98,21,0.84,2,climbing,
110.63,192.94,21,0.84,2,climbing,
105.76,176.86,21,0.84,2,climbing,
97.25,180.69,21,0.84,2,climbing,
94.17,159.2,21,0.84,2,climbing,
67.41,148.72,21,0.84,2,climbing,
62.42,127.31,21,0.84,2,climbing,
56.94,174.3,21,0.84,2,climbing,
51.06,189.15,21,0.84,2,climbing,
44.59,151.81,21,0.84,2,climbing,
35.77,166.64,21,0.84,2,climbing,
35.59,137.74,21,0.84,2,climbing,
34.12,199.27,21,0.84,2,climbing,
31.83,179.97,21,0.84,2,climbing,
26.95,158.13,21,0.84,2,climbing,
134.42,126.09,22,0.88,2,climbing,
120.61,128.64,22,0.88,2,climbing,
116.52,200.55,22,0.88,2,climbing,
109.34,192.5,22,0.88,2,climbing,
99.95,180.47,22,0.88,2,climbing,
96.39,158.35,22,0.88,2,climbing,
68.75,149.04,22,0.88,2,climbing,
64.59,127.23,22,0.88,2,climbing,
60.49,174.27,22,0.88,2,climbing,
56.83,189.95,22,0.88,2,climbing,
43.0,151.02,22,0.88,2,climbing,
36.15,166.63,22,0.88,2,climbing,
34.84,131.94,22,0.88,2,climbing,
33.96,199.2,22,0.88,2,climbing,
31.84,180.12,22,0.88,2,climbing,
27.0,157.93,22,0.88,2,climbing,
133.33,126.66,23,0.92,2,climbing,
122.03,128.29,23,0.92,2,climbing,
118.73,200.34,23,0.92,2,climbing,
112.3,191.94,23,0.92,2,climbing,
111.87,177.14,23,0.92,2,climbing,
102.86,154.9,23,0.92,2,climbing,
102.09,180.29,23,0.92,2,climbing,
69.95,148.48,23,0.92,2,climbing,
66.7,126.98,23,0.92,2,climbing,
61.92,174.46,23,0.92,2,climbing,
58.54,190.24,23,0.92,2,climbing,
46.43,152.01,23,0.92,2,climbing,
36.73,167.12,23,0.92,2,climbing,
34.22,128.38,23,0.92,2,climbing,
32.95,198.98,23,0.92,2,climbing,
32.43,179.35,23,0.92,2,climbing,
26.99,156.86,23,0.92,2,climbing,
136.24,126.44,24,0.96,2,climbing,
128.59,134.69,24,0.96,2,climbing,
124.27,127.84,24,0.96,2,climbing,
121.46,199.29,24,0.96,2,climbing,
116.15,191.04,24,0.96,2,climbing,
114.5,177.59,24,0.96,2,climbing,
104.99,180.06,24,0.96,2,climbing,
104.12,154.42,24,0.96,2,climbing,
71.75,146.93,24,0.96,2,climbing,
66.13,126.84,24,0.96,2,climbing,
60.11,174.14,24,0.96,2,climbing,
59.61,190.39,24,0.96,2,climbing,
43.31,151.08,24,0.96,2,climbing,
37.03,166.24,24,0.96,2,climbing,
34.23,128.06,24,0.96,2,climbing,
32.08,198.39,24,0.96,2,climbing,
32.01,179.43,24,0.96,2,climbing,
26.53,155.16,24,0.96,2,climbing,
234.73,150.93,25,1.0,2,climbing,
143.74,126.27,25,1.0,2,climbing,
127.06,126.83,25,1.0,2,climbing,
123.74,198.38,25,1.0,2,climbing,
114.34,177.39,25,1.0,2,climbing,
104.76,154.8,25,1.0,2,climbing,
70.14,147.29,25,1.0,2,climbing,
69.14,126.68,25,1.0,2,climbing,
61.35,174.15,25,1.0,2,climbing,
60.53,190.57,25,1.0,2,climbing,
46.48,151.99,25,1.0,2,climbing,
37.56,165.7,25,1.0,2,climbing,
34.29,127.5,25,1.0,2,climbing,
32.53,197.94,25,1.0,2,climbing,
32.39,178.27,25,1.0,2,climbing,
27.93,165.27,25,1.0,2,climbing,
26.01,153.27,25,1.0,2,climbing,
143.16,126.33,26,1.04,2,climbing,
135.55,134.14,26,1.04,2,climbing,
130.6,126.01,26,1.04,2,climbing,
125.62,198.07,26,1.04,2,climbing,
119.79,178.1,26,1.04,2,climbing,
110.32,179.58,26,1.04,2,climbing,
106.86,154.8,26,1.04,2,climbing,
72.33,126.15,26,1.04,2,climbing,
72.12,146.74,26,1.04,2,climbing,
63.85,174.83,26,1.04,2,climbing,
60.76,190.49,26,1.04,2,climbing,
43.46,151.12,26,1.04,2,climbing,
38.32,165.15,26,1.04,2,climbing,
33.89,127.3,26,1.04,2,climbing,
32.71,197.92,26,1.04,2,climbing,
31.01,180.89,26,1.04,2,climbing,
26.02,152.64,26,1.04,2,climbing,
246.31,215.16,27,1.08,2,climbing,
232.83,206.14,27,1.08,2,climbing,
146.17,126.15,27,1.08,2,climbing,
135.27,133.66,27,1.08,2,climbing,
132.13,125.63,27,1.08,2,climbing,
126.1,189.24,27,1.08,2,climbing,
123.49,198.12,27,1.08,2,climbing,
121.76,177.89,27,1.08,2,climbing,
113.2,178.81,27,1.08,2,climbing,
108.83,154.14,27,1.08,2,climbing,
77.84,144.64,27,1.08,2,climbing,
75.9,125.63,27,1.08,2,climbing,
65.08,175.06,27,1.08,2,climbing,
61.69,190.29,27,1.08,2,climbing,
45.67,152.04,27,1.08,2,climbing,
38.74,164.33,27,1.08,2,climbing,
33.72,126.8,27,1.08,2,climbing,
32.66,197.7,27,1.08,2,climbing,
30.92,180.84,27,1.08,2,climbing,
26.4,152.36,27,1.08,2,climbing,
246.35,215.1,28,1.12,2,climbing,
151.88,125.83,28,1.12,2,climbing,
142.56,132.84,28,1.12,2,climbing,
135.03,124.75,28,1.12,2,climbing,
132.52,189.61,28,1.12,2,climbing,
128.49,196.85,28,1.12,2,climbing,
122.87,177.36,28,1.12,2,climbing,
106.08,155.15,28,1.12,2,climbing,
80.41,143.43,28,1.12,2,climbing,
78.21,125.16,28,1.12,2,climbing,
72.49,175.57,28,1.12,2,climbing,
58.54,189.66,28,1.12,2,climbing,
43.43,151.41,28,1.12,2,climbing,
39.09,164.07,28,1.12,2,climbing,
36.72,172.71,28,1.12,2,climbing,
33.86,126.28,28,1.12,2,climbing,
32.6,197.57,28,1.12,2,climbing,
26.65,152.25,28,1.12,2,climbing,
246.41,215.04,29,1.16,2,climbing,
233.73,206.17,29,1.16,2,climbing,
151.31,125.99,29,1.16,2,climbing,
145.74,132.58,29,1.16,2,climbing,
138.49,124.09,29,1.16,2,climbing,
134.51,189.15,29,1.16,2,climbing,
130.64,196.95,29,1.16,2,climbing,
128.13,178.36,29,1.16,2,climbing,
118.1,176.76,29,1.16,2,climbing,
107.21,155.39,29,1.16,2,climbing,
81.79,142.98,29,1.16,2,climbing,
81.07,124.72,29,1.16,2,climbing,
70.56,175.05,29,1.16,2,climbing,
60.25,189.29,29,1.16,2,climbing,
52.86,124.98,29,1.16,2,climbing,
43.54,151.24,29,1.16,2,climbing,
39.08,164.46,29,1.16,2,climbing,
33.94,125.89,29,1.16,2,climbing,
32.55,197.42,29,1.16,2,climbing,
31.77,177.39,29,1.16,2,climbing,
26.19,152.74,29,1.16,2,climbing,
246.44,214.91,30,1.2,2,climbing,
233.84,206.16,30,1.2,2,climbing,
154.14,125.4,30,1.2,2,climbing,
146.0,131.83,30,1.2,2,climbing,
140.67,123.71,30,1.2,2,climbing,
132.46,197.26,30,1.2,2,climbing,
132.28,187.95,30,1.2,2,climbing,
129.2,178.27,30,1.2,2,climbing,
120.04,176.19,30,1.2,2,climbing,
112.89,159.05,30,1.2,2,climbing,
83.92,142.24,30,1.2,2,climbing,
83.18,124.15,30,1.2,2,climbing,
71.95,175.44,30,1.2,2,climbing,
62.07,189.45,30,1.2,2,climbing,
53.81,124.79,30,1.2,2,climbing,
45.52,151.66,30,1.2,2,climbing,
39.24,165.77,30,1.2,2,climbing,
34.31,125.29,30,1.2,2,climbing,
32.53,197.13,30,1.2,2,climbing,
30.99,183.78,30,1.2,2,climbing,
28.51,152.16,30,1.2,2,climbing,
246.38,214.62,31,1.24,2,climbing,
233.92,206.13,31,1.24,2,climbing,
152.76,131.21,31,1.24,2,climbing,
142.52,123.13,31,1.24,2,climbing,
134.31,187.82,31,1.24,2,climbing,
132.98,178.11,31,1.24,2,climbing,
130.14,197.04,31,1.24,2,climbing,
122.01,175.33,31,1.24,2,climbing,
111.94,158.32,31,1.24,2,climbing,
85.12,123.84,31,1.24,2,climbing,
81.33,142.22,31,1.24,2,climbing,
72.54,175.57,31,1.24,2,climbing,
63.04,189.75,31,1.24,2,climbing,
54.01,124.52,31,1.24,2,climbing,
44.96,151.18,31,1.24,2,climbing,
38.86,166.84,31,1.24,2,climbing,
34.91,124.69,31,1.24,2,climbing,
32.46,196.85,31,1.24,2,climbing,
30.85,183.24,31,1.24,2,climbing,
29.87,152.26,31,1.24,2,climbing,
246.98,214.23,32,1.28,2,climbing,
234.02,206.07,32,1.28,2,climbing,
158.02,124.28,32,1.28,2,climbing,
152.12,131.07,32,1.28,2,climbing,
143.11,123.06,32,1.28,2,climbing,
136.34,187.88,32,1.28,2,climbing,
134.82,197.04,32,1.28,2,climbing,
134.37,178.09,32,1.28,2,climbing,
124.16,174.36,32,1.28,2,climbing,
114.16,159.13,32,1.28,2,climbing,
86.95,123.24,32,1.28,2,climbing,
83.88,140.86,32,1.28,2,climbing,
73.3,175.32,32,1.28,2,climbing,
63.9,190.18,32,1.28,2,climbing,
54.12,124.45,32,1.28,2,climbing,
45.02,150.74,32,1.28,2,climbing,
42.63,171.55,32,1.28,2,climbing,
32.24,196.65,32,1.28,2,climbing,
31.59,174.09,32,1.28,2,climbing,
30.92,152.6,32,1.28,2,climbing,
30.52,184.28,32,1.28,2,climbing,
234.01,206.12,33,1.32,2,climbing,
156.11,130.99,33,1.32,2,climbing,
144.42,123.01,33,1.32,2,climbing,
140.01,188.08,33,1.32,2,climbing,
139.66,178.17,33,1.32,2,climbing,
136.75,197.08,33,1.32,2,climbing,
117.03,160.29,33,1.32,2,climbing,
103.1,198.26,33,1.32,2,climbing,
90.81,123.1,33,1.32,2,climbing,
85.93,139.73,33,1.32,2,climbing,
74.16,175.64,33,1.32,2,climbing,
65.1,190.67,33,1.32,2,climbing,
58.43,125.07,33,1.32,2,climbing,
45.81,150.76,33,1.32,2,climbing,
39.19,170.42,33,1.32,2,climbing,
33.66,152.57,33,1.32,2,climbing,
31.91,196.2,33,1.32,2,climbing,
31.42,173.47,33,1.32,2,climbing,
30.71,185.57,33,1.32,2,climbing,
246.48,214.77,34,1.36,2,climbing,
233.91,206.11,34,1.36,2,climbing,
160.06,131.64,34,1.36,2,climbing,
146.48,122.92,34,1.36,2,climbing,
142.17,188.64,34,1.36,2,climbing,
140.35,178.35,34,1.36,2,climbing,
138.68,197.11,34,1.36,2,climbing,
128.54,174.1,34,1.36,2,climbing,
119.16,161.48,34,1.36,2,climbing,
106.75,198.28,34,1.36,2,climbing,
92.68,123.26,34,1.36,2,climbing,
87.94,138.12,34,1.36,2,climbing,
80.87,178.45,34,1.36,2,climbing,
69.14,191.66,34,1.36,2,climbing,
59.63,125.34,34,1.36,2,climbing,
47.91,172.07,34,1.36,2,climbing,
45.89,150.74,34,1.36,2,climbing,
38.16,172.37,34,1.36,2,climbing,
34.75,152.9,34,1.36,2,climbing,
32.22,196.53,34,1.36,2,climbing,
30.9,186.52,34,1.36,2,climbing,
233.95,206.11,35,1.4,2,climbing,
167.82,123.98,35,1.4,2,climbing,
166.5,132.24,35,1.4,2,climbing,
148.46,122.93,35,1.4,2,climbing,
145.13,189.1,35,1.4,2,climbing,
144.09,178.8,35,1.4,2,climbing,
138.1,196.98,35,1.4,2,climbing,
134.52,173.0,35,1.4,2,climbing,
121.19,161.73,35,1.4,2,climbing,
110.46,198.06,35,1.4,2,climbing,
93.69,123.16,35,1.4,2,climbing,
90.02,137.14,35,1.4,2,climbing,
78.45,176.98,35,1.4,2,climbing,
70.05,192.12,35,1.4,2,climbing,
60.76,125.35,35,1.4,2,climbing,
50.53,172.39,35,1.4,2,climbing,
46.1,150.25,35,1.4,2,climbing,
38.24,173.21,35,1.4,2,climbing,
36.67,153.58,35,1.4,2,climbing,
32.86,196.48,35,1.4,2,climbing,
30.89,187.41,35,1.4,2,climbing,
246.44,214.59,36,1.44,2,climbing,
234.03,206.1,36,1.44,2,climbing,
168.09,123.97,36,1.44,2,climbing,
166.07,131.94,36,1.44,2,climbing,
152.01,123.06,36,1.44,2,climbing,
147.99,188.91,36,1.44,2,climbing,
147.17,178.29,36,1.44,2,climbing,
140.01,196.94,36,1.44,2,climbing,
132.2,172.94,36,1.44,2,climbing,
123.31,161.1,36,1.44,2,climbing,
112.9,197.88,36,1.44,2,climbing,
92.0,136.19,36,1.44,2,climbing,
80.47,177.23,36,1.44,2,climbing,
71.33,192.36,36,1.44,2,climbing,
62.44,125.8,36,1.44,2,climbing,
52.79,172.6,36,1.44,2,climbing,
46.37,150.13,36,1.44,2,climbing,
39.74,176.9,36,1.44,2,climbing,
38.6,154.0,36,1.44,2,climbing,
32.73,195.61,36,1.44,2,climbing,
31.03,172.28,36,1.44,2,climbing,
30.9,187.48,36,1.44,2,climbing,
246.46,214.56,37,1.48,2,climbing,
234.0,206.1,37,1.48,2,climbing,
173.77,123.92,37,1.48,2,climbing,
169.31,132.97,37,1.48,2,climbing,
154.16,122.91,37,1.48,2,climbing,
153.47,179.73,37,1.48,2,climbing,
152.03,189.22,37,1.48,2,climbing,
140.32,197.52,37,1.48,2,climbing,
138.75,172.11,37,1.48,2,climbing,
124.21,160.74,37,1.48,2,climbing,
115.75,197.84,37,1.48,2,climbing,
99.84,123.07,37,1.48,2,climbing,
93.88,134.91,37,1.48,2,climbing,
84.09,177.98,37,1.48,2,climbing,
78.58,194.98,37,1.48,2,climbing,
63.87,126.17,37,1.48,2,climbing,
54.87,172.54,37,1.48,2,climbing,
40.6,154.34,37,1.48,2,climbing,
39.71,177.67,37,1.48,2,climbing,
32.97,195.66,37,1.48,2,climbing,
30.95,172.13,37,1.48,2,climbing,
233.99,206.07,38,1.52,2,climbing,
175.84,132.99,38,1.52,2,climbing,
174.06,124.1,38,1.52,2,climbing,
158.88,122.87,38,1.52,2,climbing,
158.82,189.73,38,1.52,2,climbing,
154.65,179.76,38,1.52,2,climbing,
143.15,197.63,38,1.52,2,climbing,
140.77,171.74,38,1.52,2,climbing,
125.35,160.23,38,1.52,2,climbing,
118.55,197.78,38,1.52,2,climbing,
101.15,122.91,38,1.52,2,climbing,
95.19,134.58,38,1.52,2,climbing,
86.1,178.34,38,1.52,2,climbing,
80.51,194.93,38,1.52,2,climbing,
66.42,126.88,38,1.52,2,climbing,
56.8,172.42,38,1.52,2,climbing,
49.76,150.99,38,1.52,2,climbing,
40.25,177.87,38,1.52,2,climbing,
39.41,154.28,38,1.52,2,climbing,
30.85,172.24,38,1.52,2,climbing,
30.79,190.09,38,1.52,2,climbing,
234.01,206.1,39,1.56,2,climbing,
177.05,124.25,39,1.56,2,climbing,
176.2,133.04,39,1.56,2,climbing,
159.16,122.85,39,1.56,2,climbing,
158.04,189.02,39,1.56,2,climbing,
155.94,179.46,39,1.56,2,climbing,
145.07,197.78,39,1.56,2,climbing,
140.1,171.39,39,1.56,2,climbing,
127.95,159.19,39,1.56,2,climbing,
121.77,197.8,39,1.56,2,climbing,
103.9,122.9,39,1.56,2,climbing,
101.92,131.09,39,1.56,2,climbing,
88.37,178.72,39,1.56,2,climbing,
82.67,195.39,39,1.56,2,climbing,
68.55,127.42,39,1.56,2,climbing,
58.82,172.97,39,1.56,2,climbing,
45.8,156.54,39,1.56,2,climbing,
40.88,177.68,39,1.56,2,climbing,
31.38,191.51,39,1.56,2,climbing,
30.62,172.99,39,1.56,2,climbing,
246.52,214.75,40,1.6,2,climbing,
234.0,206.15,40,1.6,2,climbing,
181.89,133.46,40,1.6,2,climbing,
178.32,124.64,40,1.6,2,climbing,
162.94,122.91,40,1.6,2,climbing,
162.49,181.04,40,1.6,2,climbing,
160.11,189.84,40,1.6,2,climbing,
146.28,198.29,40,1.6,2,climbing,
142.14,171.27,40,1.6,2,climbing,
130.11,158.16,40,1.6,2,climbing,
124.62,197.87,40,1.6,2,climbing,
105.98,123.09,40,1.6,2,climbing,
100.51,131.93,40,1.6,2,climbing,
92.16,179.13,40,1.6,2,climbing,
84.72,195.92,40,1.6,2,climbing,
70.48,128.25,40,1.6,2,climbing,
60.69,173.6,40,1.6,2,climbing,
44.16,155.96,40,1.6,2,climbing,
41.82,177.75,40,1.6,2,climbing,
32.79,195.63,40,1.6,2,climbing,
30.48,175.06,40,1.6,2,climbing,
246.45,214.85,41,1.64,2,climbing,
233.95,206.12,41,1.64,2,climbing,
184.94,133.64,41,1.64,2,climbing,
180.45,125.03,41,1.64,2,climbing,
167.84,191.79,41,1.64,2,climbing,
166.41,122.85,41,1.64,2,climbing,
163.14,180.81,41,1.64,2,climbing,
151.95,198.96,41,1.64,2,climbing,
144.15,170.65,41,1.64,2,climbing,
132.28,157.1,41,1.64,2,climbing,
126.82,198.01,41,1.64,2,climbing,
108.8,123.19,41,1.64,2,climbing,
102.2,131.74,41,1.64,2,climbing,
94.28,179.59,41,1.64,2,climbing,
86.56,196.27,41,1.64,2,climbing,
70.92,128.57,41,1.64,2,climbing,
61.84,174.23,41,1.64,2,climbing,
45.97,157.19,41,1.64,2,climbing,
42.7,177.85,41,1.64,2,climbing,
32.18,196.5,41,1.64,2,climbing,
30.16,177.71,41,1.64,2,climbing,
246.42,214.88,42,1.68,2,climbing,
234.0,206.14,42,1.68,2,climbing,
186.13,133.51,42,1.68,2,climbing,
184.03,124.77,42,1.68,2,climbing,
168.43,122.84,42,1.68,2,climbing,
167.09,191.31,42,1.68,2,climbing,
167.01,181.02,42,1.68,2,climbing,
152.96,198.92,42,1.68,2,climbing,
150.75,169.93,42,1.68,2,climbing,
134.28,155.99,42,1.68,2,climbing,
126.14,198.07,42,1.68,2,climbing,
111.0,123.19,42,1.68,2,climbing,
104.33,131.27,42,1.68,2,climbing,
96.33,179.49,42,1.68,2,climbing,
84.2,196.03,42,1.68,2,climbing,
71.86,128.57,42,1.68,2,climbing,
63.88,174.79,42,1.68,2,climbing,
54.74,151.84,42,1.68,2,climbing,
51.0,161.58,42,1.68,2,climbing,
42.28,177.26,42,1.68,2,climbing,
35.23,193.11,42,1.68,2,climbing,
30.04,178.78,42,1.68,2,climbing,
246.9,214.89,43,1.72,2,climbing,
233.93,206.14,43,1.72,2,climbing,
190.06,133.41,43,1.72,2,climbing,
186.14,124.9,43,1.72,2,climbing,
170.02,192.5,43,1.72,2,climbing,
169.89,122.88,43,1.72,2,climbing,
169.71,181.65,43,1.72,2,climbing,
153.89,199.06,43,1.72,2,climbing,
150.05,170.05,43,1.72,2,climbing,
140.86,153.44,43,1.72,2,climbing,
130.81,198.79,43,1.72,2,climbing,
106.42,130.66,43,1.72,2,climbing,
99.1,179.8,43,1.72,2,climbing,
90.67,196.81,43,1.72,2,climbing,
73.79,128.33,43,1.72,2,climbing,
61.58,174.41,43,1.72,2,climbing,
54.9,151.65,43,1.72,2,climbing,
52.82,162.59,43,1.72,2,climbing,
44.93,177.89,43,1.72,2,climbing,
34.96,192.72,43,1.72,2,climbing,
29.95,179.56,43,1.72,2,climbing,
246.97,214.96,44,1.76,2,climbing,
233.91,206.18,44,1.76,2,climbing,
193.19,133.81,44,1.76,2,climbing,
189.02,125.13,44,1.76,2,climbing,
172.05,193.02,44,1.76,2,climbing,
171.46,123.32,44,1.76,2,climbing,
170.73,181.58,44,1.76,2,climbing,
155.93,169.88,44,1.76,2,climbing,
143.62,151.93,44,1.76,2,climbing,
131.86,199.06,44,1.76,2,climbing,
109.09,129.96,44,1.76,2,climbing,
100.37,180.5,44,1.76,2,climbing,
92.55,197.05,44,1.76,2,climbing,
76.51,128.7,44,1.76,2,climbing,
63.28,174.58,44,1.76,2,climbing,
54.99,151.52,44,1.76,2,climbing,
54.82,163.74,44,1.76,2,climbing,
46.11,178.97,44,1.76,2,climbing,
34.94,192.91,44,1.76,2,climbing,
29.96,180.12,44,1.76,2,climbing,
246.92,214.93,45,1.8,2,climbing,
233.92,206.16,45,1.8,2,climbing,
195.22,133.58,45,1.8,2,climbing,
191.28,125.05,45,1.8,2,climbing,
177.3,183.49,45,1.8,2,climbing,
175.09,192.89,45,1.8,2,climbing,
171.82,123.18,45,1.8,2,climbing,
158.18,199.15,45,1.8,2,climbing,
155.13,170.11,45,1.8,2,climbing,
144.88,151.26,45,1.8,2,climbing,
133.17,198.97,45,1.8,2,climbing,
111.08,129.79,45,1.8,2,climbing,
106.68,180.78,45,1.8,2,climbing,
94.5,197.15,45,1.8,2,climbing,
78.74,128.26,45,1.8,2,climbing,
65.01,174.73,45,1.8,2,climbing,
56.6,164.63,45,1.8,2,climbing,
55.12,151.52,45,1.8,2,climbing,
48.18,178.93,45,1.8,2,climbing,
35.2,192.81,45,1.8,2,climbing,
29.87,180.68,45,1.8,2,climbing,
246.97,214.92,46,1.84,2,climbing,
234.0,206.2,46,1.84,2,climbing,
198.27,132.45,46,1.84,2,climbing,
194.36,125.26,46,1.84,2,climbing,
177.95,183.55,46,1.84,2,climbing,
177.41,193.4,46,1.84,2,climbing,
172.54,123.2,46,1.84,2,climbing,
160.06,199.17,46,1.84,2,climbing,
158.07,169.83,46,1.84,2,climbing,
146.92,150.52,46,1.84,2,climbing,
135.1,198.99,46,1.84,2,climbing,
112.34,129.19,46,1.84,2,climbing,
106.03,180.28,46,1.84,2,climbing,
92.38,196.83,46,1.84,2,climbing,
77.11,128.1,46,1.84,2,climbing,
66.54,174.86,46,1.84,2,climbing,
58.5,164.57,46,1.84,2,climbing,
55.55,151.48,46,1.84,2,climbing,
50.25,178.79,46,1.84,2,climbing,
35.39,192.74,46,1.84,2,climbing,
29.76,181.29,46,1.84,2,climbing,
247.01,214.97,47,1.88,2,climbing,
233.98,206.18,47,1.88,2,climbing,
201.96,131.76,47,1.88,2,climbing,
196.3,125.73,47,1.88,2,climbing,
185.51,193.16,47,1.88,2,climbing,
184.33,185.12,47,1.88,2,climbing,
172.75,123.25,47,1.88,2,climbing,
161.16,170.25,47,1.88,2,climbing,
148.81,150.07,47,1.88,2,climbing,
114.11,128.89,47,1.88,2,climbing,
107.34,180.67,47,1.88,2,climbing,
94.4,196.94,47,1.88,2,climbing,
83.53,129.07,47,1.88,2,climbing,
74.57,174.79,47,1.88,2,climbing,
60.41,163.7,47,1.88,2,climbing,
55.85,151.35,47,1.88,2,climbing,
55.79,178.81,47,1.88,2,climbing,
36.05,192.45,47,1.88,2,climbing,
29.25,182.89,47,1.88,2,climbing,
247.0,215.01,48,1.92,2,climbing,
233.99,206.18,48,1.92,2,climbing,
203.5,130.8,48,1.92,2,climbing,
185.19,186.05,48,1.92,2,climbing,
172.75,123.36,48,1.92,2,climbing,
164.09,170.73,48,1.92,2,climbing,
148.09,150.25,48,1.92,2,climbing,
124.75,123.75,48,1.92,2,climbing,
114.98,129.0,48,1.92,2,climbing,
109.11,181.4,48,1.92,2,climbing,
96.48,197.01,48,1.92,2,climbing,
85.54,129.15,48,1.92,2,climbing,
72.23,174.76,48,1.92,2,climbing,
58.44,162.9,48,1.92,2,climbing,
57.06,178.93,48,1.92,2,climbing,
56.01,152.05,48,1.92,2,climbing,
35.4,191.32,48,1.92,2,climbing,
28.79,183.77,48,1.92,2,climbing,
247.03,215.02,49,1.96,2,climbing,
233.95,206.21,49,1.96,2,climbing,
200.84,126.21,49,1.96,2,climbing,
187.04,186.74,49,1.96,2,climbing,
172.7,123.42,49,1.96,2,climbing,
167.31,170.29,49,1.96,2,climbing,
150.11,149.64,49,1.96,2,climbing,
126.9,123.63,49,1.96,2,climbing,
116.16,128.92,49,1.96,2,climbing,
110.48,181.22,49,1.96,2,climbing,
98.49,197.18,49,1.96,2,climbing,
86.8,128.9,49,1.96,2,climbing,
74.23,175.09,49,1.96,2,climbing,
70.8,199.04,49,1.96,2,climbing,
60.18,162.06,49,1.96,2,climbing,
58.34,178.7,49,1.96,2,climbing,
56.0,152.3,49,1.96,2,climbing,
36.07,191.2,49,1.96,2,climbing,
