y,x,frame,t,vial,climbing,2
204.86,258.82,87,3.0,2.0,climbing,2
158.28,294.11,87,3.0,2.0,climbing,2
142.3,252.9,87,3.0,2.0,climbing,2
120.78,266.9,87,3.0,2.0,climbing,2
104.99,249.92,87,3.0,2.0,climbing,2
98.27,219.87,87,3.0,2.0,climbing,2
96.37,283.0,87,3.0,2.0,climbing,2
56.07,226.09,87,3.0,2.0,climbing,2
21.97,303.03,87,3.0,2.0,climbing,2
230.07,309.08,88,3.034,2.0,climbing,2
207.99,258.75,88,3.034,2.0,climbing,2
161.23,294.89,88,3.034,2.0,climbing,2
146.14,251.42,88,3.034,2.0,climbing,2
121.89,266.83,88,3.034,2.0,climbing,2
105.07,249.95,88,3.034,2.0,climbing,2
98.25,219.88,88,3.034,2.0,climbing,2
97.31,283.96,88,3.034,2.0,climbing,2
56.93,227.56,88,3.034,2.0,climbing,2
21.99,302.87,88,3.034,2.0,climbing,2
231.29,309.02,89,3.069,2.0,climbing,2
211.22,258.86,89,3.069,2.0,climbing,2
161.41,294.88,89,3.069,2.0,climbing,2
144.32,252.08,89,3.069,2.0,climbing,2
122.33,266.87,89,3.069,2.0,climbing,2
101.3,249.02,89,3.069,2.0,climbing,2
98.25,219.91,89,3.069,2.0,climbing,2
97.28,283.91,89,3.069,2.0,climbing,2
57.06,228.76,89,3.069,2.0,climbing,2
23.46,248.22,89,3.069,2.0,climbing,2
21.97,303.03,89,3.069,2.0,climbing,2
235.94,309.12,90,3.103,2.0,climbing,2
211.28,259.41,90,3.103,2.0,climbing,2
163.38,295.05,90,3.103,2.0,climbing,2
147.26,251.11,90,3.103,2.0,climbing,2
121.37,265.96,90,3.103,2.0,climbing,2
104.13,249.94,90,3.103,2.0,climbing,2
98.23,219.78,90,3.103,2.0,climbing,2
97.3,283.94,90,3.103,2.0,climbing,2
57.44,229.13,90,3.103,2.0,climbing,2
23.45,250.0,90,3.103,2.0,climbing,2
21.95,303.08,90,3.103,2.0,climbing,2
238.1,308.87,91,3.138,2.0,climbing,2
216.95,259.65,91,3.138,2.0,climbing,2
169.16,296.03,91,3.138,2.0,climbing,2
145.33,251.8,91,3.138,2.0,climbing,2
122.34,265.14,91,3.138,2.0,climbing,2
104.98,250.04,91,3.138,2.0,climbing,2
97.3,283.91,91,3.138,2.0,climbing,2
94.62,220.03,91,3.138,2.0,climbing,2
57.41,229.48,91,3.138,2.0,climbing,2
23.88,249.85,91,3.138,2.0,climbing,2
22.01,302.94,91,3.138,2.0,climbing,2
241.18,308.78,92,3.172,2.0,climbing,2
219.17,260.31,92,3.172,2.0,climbing,2
171.2,296.89,92,3.172,2.0,climbing,2
147.34,251.13,92,3.172,2.0,climbing,2
122.39,264.99,92,3.172,2.0,climbing,2
105.04,250.02,92,3.172,2.0,climbing,2
96.36,283.04,92,3.172,2.0,climbing,2
94.6,220.11,92,3.172,2.0,climbing,2
57.7,230.11,92,3.172,2.0,climbing,2
24.02,249.92,92,3.172,2.0,climbing,2
21.94,302.97,92,3.172,2.0,climbing,2
243.84,309.08,93,3.207,2.0,climbing,2
219.29,261.18,93,3.207,2.0,climbing,2
174.09,297.0,93,3.207,2.0,climbing,2
147.3,251.02,93,3.207,2.0,climbing,2
127.12,267.74,93,3.207,2.0,climbing,2
100.29,248.96,93,3.207,2.0,climbing,2
98.28,219.89,93,3.207,2.0,climbing,2
96.4,283.05,93,3.207,2.0,climbing,2
58.13,231.99,93,3.207,2.0,climbing,2
24.16,249.96,93,3.207,2.0,climbing,2
21.95,302.94,93,3.207,2.0,climbing,2
246.13,308.42,94,3.241,2.0,climbing,2
224.93,262.1,94,3.241,2.0,climbing,2
173.34,296.91,94,3.241,2.0,climbing,2
148.28,250.87,94,3.241,2.0,climbing,2
128.03,268.68,94,3.241,2.0,climbing,2
100.44,248.85,94,3.241,2.0,climbing,2
97.28,283.9,94,3.241,2.0,climbing,2
94.68,219.95,94,3.241,2.0,climbing,2
58.07,233.8,94,3.241,2.0,climbing,2
21.88,302.88,94,3.241,2.0,climbing,2
248.26,308.46,95,3.276,2.0,climbing,2
226.28,263.09,95,3.276,2.0,climbing,2
178.2,296.84,95,3.276,2.0,climbing,2
145.46,251.88,95,3.276,2.0,climbing,2
129.08,268.94,95,3.276,2.0,climbing,2
100.41,249.01,95,3.276,2.0,climbing,2
98.19,219.92,95,3.276,2.0,climbing,2
96.39,283.02,95,3.276,2.0,climbing,2
57.73,234.76,95,3.276,2.0,climbing,2
24.09,250.77,95,3.276,2.0,climbing,2
21.89,302.86,95,3.276,2.0,climbing,2
252.08,308.8,96,3.31,2.0,climbing,2
230.16,265.13,96,3.31,2.0,climbing,2
179.27,296.83,96,3.31,2.0,climbing,2
147.35,251.18,96,3.31,2.0,climbing,2
130.2,268.98,96,3.31,2.0,climbing,2
100.41,248.86,96,3.31,2.0,climbing,2
98.23,219.89,96,3.31,2.0,climbing,2
97.33,283.93,96,3.31,2.0,climbing,2
57.31,235.68,96,3.31,2.0,climbing,2
24.19,250.83,96,3.31,2.0,climbing,2
21.9,302.99,96,3.31,2.0,climbing,2
253.06,308.96,97,3.345,2.0,climbing,2
233.07,266.96,97,3.345,2.0,climbing,2
180.31,296.93,97,3.345,2.0,climbing,2
151.01,249.96,97,3.345,2.0,climbing,2
131.13,268.86,97,3.345,2.0,climbing,2
100.4,248.84,97,3.345,2.0,climbing,2
98.99,219.79,97,3.345,2.0,climbing,2
97.22,283.89,97,3.345,2.0,climbing,2
56.89,235.91,97,3.345,2.0,climbing,2
24.1,249.01,97,3.345,2.0,climbing,2
21.42,302.22,97,3.345,2.0,climbing,2
250.51,308.67,98,3.379,2.0,climbing,2
231.41,266.97,98,3.379,2.0,climbing,2
182.3,295.7,98,3.379,2.0,climbing,2
152.04,250.21,98,3.379,2.0,climbing,2
131.9,268.61,98,3.379,2.0,climbing,2
105.03,249.92,98,3.379,2.0,climbing,2
97.28,283.95,98,3.379,2.0,climbing,2
94.63,219.93,98,3.379,2.0,climbing,2
56.45,236.94,98,3.379,2.0,climbing,2
24.12,249.93,98,3.379,2.0,climbing,2
21.42,302.23,98,3.379,2.0,climbing,2
252.43,308.72,99,3.414,2.0,climbing,2
233.44,268.83,99,3.414,2.0,climbing,2
183.38,296.01,99,3.414,2.0,climbing,2
150.32,250.9,99,3.414,2.0,climbing,2
133.0,269.13,99,3.414,2.0,climbing,2
105.05,250.03,99,3.414,2.0,climbing,2
99.03,219.78,99,3.414,2.0,climbing,2
96.41,283.07,99,3.414,2.0,climbing,2
56.05,236.32,99,3.414,2.0,climbing,2
24.14,249.97,99,3.414,2.0,climbing,2
21.9,303.62,99,3.414,2.0,climbing,2
259.11,308.25,100,3.448,2.0,climbing,2
235.36,270.17,100,3.448,2.0,climbing,2
187.24,295.09,100,3.448,2.0,climbing,2
152.26,250.9,100,3.448,2.0,climbing,2
133.98,269.97,100,3.448,2.0,climbing,2
105.13,249.92,100,3.448,2.0,climbing,2
98.31,219.84,100,3.448,2.0,climbing,2
97.29,283.94,100,3.448,2.0,climbing,2
55.92,237.21,100,3.448,2.0,climbing,2
21.52,302.96,100,3.448,2.0,climbing,2
261.79,307.48,101,3.483,2.0,climbing,2
241.29,273.89,101,3.483,2.0,climbing,2
190.17,294.33,101,3.483,2.0,climbing,2
157.04,251.11,101,3.483,2.0,climbing,2
131.27,269.09,101,3.483,2.0,climbing,2
101.35,248.83,101,3.483,2.0,climbing,2
99.01,219.92,101,3.483,2.0,climbing,2
97.31,283.92,101,3.483,2.0,climbing,2
55.35,241.91,101,3.483,2.0,climbing,2
24.24,249.0,101,3.483,2.0,climbing,2
21.43,303.11,101,3.483,2.0,climbing,2
261.33,308.08,102,3.517,2.0,climbing,2
244.04,276.17,102,3.517,2.0,climbing,2
189.24,293.98,102,3.517,2.0,climbing,2
159.01,251.24,102,3.517,2.0,climbing,2
133.26,270.05,102,3.517,2.0,climbing,2
102.3,248.87,102,3.517,2.0,climbing,2
98.95,219.81,102,3.517,2.0,climbing,2
96.38,283.01,102,3.517,2.0,climbing,2
55.3,243.7,102,3.517,2.0,climbing,2
24.11,249.81,102,3.517,2.0,climbing,2
20.68,303.88,102,3.517,2.0,climbing,2
268.14,308.08,103,3.552,2.0,climbing,2
246.76,277.95,103,3.552,2.0,climbing,2
190.22,293.04,103,3.552,2.0,climbing,2
158.32,251.3,103,3.552,2.0,climbing,2
133.36,270.05,103,3.552,2.0,climbing,2
101.36,248.67,103,3.552,2.0,climbing,2
96.38,283.05,103,3.552,2.0,climbing,2
94.59,219.79,103,3.552,2.0,climbing,2
55.36,244.67,103,3.552,2.0,climbing,2
24.1,249.87,103,3.552,2.0,climbing,2
20.37,303.94,103,3.552,2.0,climbing,2
270.24,308.18,104,3.586,2.0,climbing,2
246.25,278.07,104,3.586,2.0,climbing,2
191.28,293.08,104,3.586,2.0,climbing,2
161.29,252.95,104,3.586,2.0,climbing,2
138.99,270.83,104,3.586,2.0,climbing,2
105.86,249.9,104,3.586,2.0,climbing,2
96.39,283.09,104,3.586,2.0,climbing,2
94.67,219.82,104,3.586,2.0,climbing,2
55.4,242.25,104,3.586,2.0,climbing,2
24.11,249.84,104,3.586,2.0,climbing,2
19.97,304.82,104,3.586,2.0,climbing,2
273.16,308.12,105,3.621,2.0,climbing,2
248.28,280.19,105,3.621,2.0,climbing,2
194.32,291.95,105,3.621,2.0,climbing,2
163.37,253.02,105,3.621,2.0,climbing,2
137.34,270.14,105,3.621,2.0,climbing,2
105.17,249.84,105,3.621,2.0,climbing,2
98.22,219.78,105,3.621,2.0,climbing,2
97.27,283.97,105,3.621,2.0,climbing,2
55.0,243.12,105,3.621,2.0,climbing,2
24.12,249.78,105,3.621,2.0,climbing,2
19.7,304.86,105,3.621,2.0,climbing,2
275.84,308.17,106,3.655,2.0,climbing,2
252.39,282.91,106,3.655,2.0,climbing,2
198.87,290.12,106,3.655,2.0,climbing,2
164.31,252.95,106,3.655,2.0,climbing,2
139.23,270.98,106,3.655,2.0,climbing,2
106.09,249.66,106,3.655,2.0,climbing,2
99.03,219.8,106,3.655,2.0,climbing,2
97.3,283.92,106,3.655,2.0,climbing,2
55.11,243.21,106,3.655,2.0,climbing,2
24.14,249.84,106,3.655,2.0,climbing,2
19.72,305.05,106,3.655,2.0,climbing,2
273.45,307.82,107,3.69,2.0,climbing,2
256.07,284.94,107,3.69,2.0,climbing,2
199.31,290.01,107,3.69,2.0,climbing,2
163.38,252.95,107,3.69,2.0,climbing,2
140.25,271.1,107,3.69,2.0,climbing,2
102.28,248.76,107,3.69,2.0,climbing,2
98.24,219.57,107,3.69,2.0,climbing,2
97.27,283.91,107,3.69,2.0,climbing,2
55.25,243.19,107,3.69,2.0,climbing,2
19.14,305.98,107,3.69,2.0,climbing,2
276.59,307.82,108,3.724,2.0,climbing,2
259.18,286.66,108,3.724,2.0,climbing,2
203.04,289.09,108,3.724,2.0,climbing,2
166.24,254.07,108,3.724,2.0,climbing,2
142.29,270.98,108,3.724,2.0,climbing,2
101.37,248.11,108,3.724,2.0,climbing,2
98.29,219.17,108,3.724,2.0,climbing,2
96.37,283.05,108,3.724,2.0,climbing,2
55.29,243.11,108,3.724,2.0,climbing,2
23.98,249.76,108,3.724,2.0,climbing,2
18.53,305.93,108,3.724,2.0,climbing,2
284.26,307.35,109,3.759,2.0,climbing,2
261.96,287.71,109,3.759,2.0,climbing,2
203.13,289.13,109,3.759,2.0,climbing,2
166.32,254.12,109,3.759,2.0,climbing,2
146.26,271.06,109,3.759,2.0,climbing,2
101.35,248.17,109,3.759,2.0,climbing,2
98.24,218.53,109,3.759,2.0,climbing,2
97.3,283.85,109,3.759,2.0,climbing,2
55.29,244.96,109,3.759,2.0,climbing,2
23.97,249.79,109,3.759,2.0,climbing,2
18.7,306.01,109,3.759,2.0,climbing,2
280.52,308.03,110,3.793,2.0,climbing,2
260.47,286.93,110,3.793,2.0,climbing,2
200.32,290.11,110,3.793,2.0,climbing,2
168.31,254.78,110,3.793,2.0,climbing,2
149.95,271.85,110,3.793,2.0,climbing,2
101.51,247.91,110,3.793,2.0,climbing,2
100.97,218.1,110,3.793,2.0,climbing,2
97.27,283.94,110,3.793,2.0,climbing,2
55.55,242.44,110,3.793,2.0,climbing,2
23.94,249.78,110,3.793,2.0,climbing,2
19.0,306.76,110,3.793,2.0,climbing,2
287.8,307.09,111,3.828,2.0,climbing,2
264.3,288.92,111,3.828,2.0,climbing,2
201.39,288.82,111,3.828,2.0,climbing,2
169.34,254.87,111,3.828,2.0,climbing,2
151.25,272.1,111,3.828,2.0,climbing,2
102.34,248.06,111,3.828,2.0,climbing,2
102.03,218.06,111,3.828,2.0,climbing,2
96.36,283.05,111,3.828,2.0,climbing,2
55.64,242.41,111,3.828,2.0,climbing,2
24.02,249.81,111,3.828,2.0,climbing,2
19.34,306.06,111,3.828,2.0,climbing,2
289.78,306.98,112,3.862,2.0,climbing,2
270.08,289.89,112,3.862,2.0,climbing,2
202.42,286.92,112,3.862,2.0,climbing,2
170.36,255.0,112,3.862,2.0,climbing,2
154.92,272.35,112,3.862,2.0,climbing,2
108.9,249.84,112,3.862,2.0,climbing,2
102.9,217.74,112,3.862,2.0,climbing,2
96.41,283.06,112,3.862,2.0,climbing,2
55.66,242.34,112,3.862,2.0,climbing,2
24.08,249.83,112,3.862,2.0,climbing,2
20.24,305.7,112,3.862,2.0,climbing,2
286.53,307.24,113,3.897,2.0,climbing,2
269.33,289.12,113,3.897,2.0,climbing,2
208.92,285.2,113,3.897,2.0,climbing,2
171.35,255.27,113,3.897,2.0,climbing,2
156.94,271.9,113,3.897,2.0,climbing,2
110.24,250.0,113,3.897,2.0,climbing,2
103.04,217.86,113,3.897,2.0,climbing,2
96.35,283.04,113,3.897,2.0,climbing,2
55.61,242.47,113,3.897,2.0,climbing,2
24.12,248.89,113,3.897,2.0,climbing,2
20.36,305.01,113,3.897,2.0,climbing,2
293.26,307.08,114,3.931,2.0,climbing,2
277.04,288.8,114,3.931,2.0,climbing,2
210.05,284.68,114,3.931,2.0,climbing,2
172.35,255.39,114,3.931,2.0,climbing,2
155.32,271.9,114,3.931,2.0,climbing,2
111.32,249.91,114,3.931,2.0,climbing,2
104.03,218.18,114,3.931,2.0,climbing,2
97.38,283.89,114,3.931,2.0,climbing,2
55.61,242.38,114,3.931,2.0,climbing,2
24.04,249.78,114,3.931,2.0,climbing,2
20.94,304.85,114,3.931,2.0,climbing,2
296.84,306.81,115,3.966,2.0,climbing,2
279.23,288.84,115,3.966,2.0,climbing,2
211.15,283.25,115,3.966,2.0,climbing,2
174.27,255.8,115,3.966,2.0,climbing,2
156.38,271.83,115,3.966,2.0,climbing,2
110.42,249.76,115,3.966,2.0,climbing,2
104.28,218.17,115,3.966,2.0,climbing,2
96.39,283.04,115,3.966,2.0,climbing,2
55.66,243.05,115,3.966,2.0,climbing,2
23.95,249.72,115,3.966,2.0,climbing,2
19.81,305.17,115,3.966,2.0,climbing,2
294.63,306.75,116,4.0,2.0,climbing,2
283.84,289.58,116,4.0,2.0,climbing,2
208.44,284.13,116,4.0,2.0,climbing,2
174.24,255.86,116,4.0,2.0,climbing,2
158.39,271.82,116,4.0,2.0,climbing,2
112.35,249.94,116,4.0,2.0,climbing,2
106.14,218.55,116,4.0,2.0,climbing,2
96.33,283.07,116,4.0,2.0,climbing,2
55.4,245.75,116,4.0,2.0,climbing,2
23.98,249.73,116,4.0,2.0,climbing,2
19.7,305.92,116,4.0,2.0,climbing,2
303.04,305.43,117,4.034,2.0,climbing,2
285.3,288.91,117,4.034,2.0,climbing,2
213.97,280.92,117,4.034,2.0,climbing,2
173.43,256.0,117,4.034,2.0,climbing,2
163.2,271.61,117,4.034,2.0,climbing,2
114.42,249.14,117,4.034,2.0,climbing,2
103.47,217.75,117,4.034,2.0,climbing,2
97.29,283.91,117,4.034,2.0,climbing,2
55.88,242.26,117,4.034,2.0,climbing,2
24.0,249.77,117,4.034,2.0,climbing,2
20.22,306.94,117,4.034,2.0,climbing,2
305.99,305.76,118,4.069,2.0,climbing,2
285.33,288.65,118,4.069,2.0,climbing,2
213.35,281.15,118,4.069,2.0,climbing,2
173.36,255.94,118,4.069,2.0,climbing,2
162.38,271.25,118,4.069,2.0,climbing,2
117.37,249.82,118,4.069,2.0,climbing,2
107.16,217.96,118,4.069,2.0,climbing,2
97.27,283.88,118,4.069,2.0,climbing,2
55.87,242.23,118,4.069,2.0,climbing,2
24.18,249.63,118,4.069,2.0,climbing,2
20.13,307.22,118,4.069,2.0,climbing,2
309.15,305.06,119,4.103,2.0,climbing,2
293.02,287.12,119,4.103,2.0,climbing,2
217.13,279.04,119,4.103,2.0,climbing,2
175.3,256.75,119,4.103,2.0,climbing,2
167.14,271.82,119,4.103,2.0,climbing,2
123.26,251.07,119,4.103,2.0,climbing,2
107.84,217.86,119,4.103,2.0,climbing,2
96.45,282.99,119,4.103,2.0,climbing,2
55.93,242.32,119,4.103,2.0,climbing,2
24.15,249.46,119,4.103,2.0,climbing,2
20.53,307.74,119,4.103,2.0,climbing,2
313.01,303.9,120,4.138,2.0,climbing,2
293.26,286.95,120,4.138,2.0,climbing,2
218.24,277.96,120,4.138,2.0,climbing,2
177.15,257.11,120,4.138,2.0,climbing,2
169.24,272.31,120,4.138,2.0,climbing,2
128.02,251.12,120,4.138,2.0,climbing,2
107.27,217.92,120,4.138,2.0,climbing,2
96.52,282.97,120,4.138,2.0,climbing,2
55.94,242.31,120,4.138,2.0,climbing,2
24.17,248.96,120,4.138,2.0,climbing,2
20.45,307.96,120,4.138,2.0,climbing,2
310.42,304.25,121,4.172,2.0,climbing,2
299.11,284.22,121,4.172,2.0,climbing,2
220.29,277.06,121,4.172,2.0,climbing,2
173.29,255.91,121,4.172,2.0,climbing,2
170.88,273.06,121,4.172,2.0,climbing,2
130.96,251.17,121,4.172,2.0,climbing,2
108.07,217.93,121,4.172,2.0,climbing,2
97.16,283.24,121,4.172,2.0,climbing,2
55.9,243.0,121,4.172,2.0,climbing,2
24.05,249.83,121,4.172,2.0,climbing,2
20.38,308.11,121,4.172,2.0,climbing,2
318.93,302.63,122,4.207,2.0,climbing,2
301.9,282.74,122,4.207,2.0,climbing,2
223.13,275.14,122,4.207,2.0,climbing,2
173.36,256.29,122,4.207,2.0,climbing,2
170.27,273.11,122,4.207,2.0,climbing,2
128.42,251.18,122,4.207,2.0,climbing,2
104.6,217.63,122,4.207,2.0,climbing,2
99.96,283.92,122,4.207,2.0,climbing,2
55.95,242.25,122,4.207,2.0,climbing,2
24.03,249.79,122,4.207,2.0,climbing,2
20.4,308.12,122,4.207,2.0,climbing,2
321.92,301.27,123,4.241,2.0,climbing,2
303.23,280.99,123,4.241,2.0,climbing,2
221.22,275.91,123,4.241,2.0,climbing,2
173.36,256.14,123,4.241,2.0,climbing,2
172.91,274.12,123,4.241,2.0,climbing,2
136.17,251.37,123,4.241,2.0,climbing,2
109.86,217.96,123,4.241,2.0,climbing,2
100.19,283.99,123,4.241,2.0,climbing,2
55.93,242.22,123,4.241,2.0,climbing,2
23.95,249.76,123,4.241,2.0,climbing,2
20.34,308.18,123,4.241,2.0,climbing,2
319.52,301.11,124,4.276,2.0,climbing,2
303.38,280.21,124,4.276,2.0,climbing,2
225.33,273.14,124,4.276,2.0,climbing,2
173.28,256.01,124,4.276,2.0,climbing,2
169.46,273.32,124,4.276,2.0,climbing,2
137.05,251.25,124,4.276,2.0,climbing,2
110.02,218.13,124,4.276,2.0,climbing,2
101.28,283.75,124,4.276,2.0,climbing,2
55.99,242.22,124,4.276,2.0,climbing,2
24.03,248.95,124,4.276,2.0,climbing,2
20.35,308.75,124,4.276,2.0,climbing,2
322.47,300.92,125,4.31,2.0,climbing,2
309.0,276.88,125,4.31,2.0,climbing,2
228.85,271.16,125,4.31,2.0,climbing,2
177.09,256.95,125,4.31,2.0,climbing,2
174.28,274.28,125,4.31,2.0,climbing,2
137.74,251.28,125,4.31,2.0,climbing,2
110.12,218.15,125,4.31,2.0,climbing,2
101.29,283.09,125,4.31,2.0,climbing,2
56.02,242.27,125,4.31,2.0,climbing,2
24.01,249.58,125,4.31,2.0,climbing,2
20.66,310.05,125,4.31,2.0,climbing,2
329.14,298.91,126,4.345,2.0,climbing,2
310.23,275.04,126,4.345,2.0,climbing,2
228.26,271.08,126,4.345,2.0,climbing,2
177.0,256.74,126,4.345,2.0,climbing,2
176.91,274.3,126,4.345,2.0,climbing,2
139.16,251.78,126,4.345,2.0,climbing,2
110.79,218.29,126,4.345,2.0,climbing,2
102.33,282.82,126,4.345,2.0,climbing,2
55.99,242.24,126,4.345,2.0,climbing,2
330.28,298.87,127,4.379,2.0,climbing,2
313.86,272.17,127,4.379,2.0,climbing,2
229.06,270.05,127,4.379,2.0,climbing,2
177.8,257.02,127,4.379,2.0,climbing,2
175.31,273.09,127,4.379,2.0,climbing,2
135.41,251.97,127,4.379,2.0,climbing,2
106.41,218.33,127,4.379,2.0,climbing,2
104.23,282.85,127,4.379,2.0,climbing,2
56.02,242.29,127,4.379,2.0,climbing,2
26.98,308.82,127,4.379,2.0,climbing,2
23.98,248.99,127,4.379,2.0,climbing,2
334.98,297.05,128,4.414,2.0,climbing,2
316.04,270.27,128,4.414,2.0,climbing,2
229.81,269.06,128,4.414,2.0,climbing,2
178.24,273.98,128,4.414,2.0,climbing,2
177.12,257.0,128,4.414,2.0,climbing,2
137.31,252.21,128,4.414,2.0,climbing,2
106.46,218.46,128,4.414,2.0,climbing,2
106.3,283.24,128,4.414,2.0,climbing,2
55.97,242.25,128,4.414,2.0,climbing,2
27.77,308.32,128,4.414,2.0,climbing,2
23.99,249.83,128,4.414,2.0,climbing,2
336.95,295.84,129,4.448,2.0,climbing,2
317.18,268.19,129,4.448,2.0,climbing,2
230.18,268.04,129,4.448,2.0,climbing,2
180.91,275.03,129,4.448,2.0,climbing,2
173.39,257.27,129,4.448,2.0,climbing,2
138.37,252.16,129,4.448,2.0,climbing,2
111.05,218.69,129,4.448,2.0,climbing,2
110.0,282.58,129,4.448,2.0,climbing,2
55.99,242.21,129,4.448,2.0,climbing,2
28.22,308.07,129,4.448,2.0,climbing,2
23.68,249.86,129,4.448,2.0,climbing,2
339.1,295.12,130,4.483,2.0,climbing,2
318.29,266.0,130,4.483,2.0,climbing,2
231.01,267.23,130,4.483,2.0,climbing,2
178.42,274.36,130,4.483,2.0,climbing,2
177.14,257.01,130,4.483,2.0,climbing,2
146.16,252.3,130,4.483,2.0,climbing,2
111.22,282.24,130,4.483,2.0,climbing,2
111.0,218.7,130,4.483,2.0,climbing,2
56.02,242.2,130,4.483,2.0,climbing,2
28.91,307.46,130,4.483,2.0,climbing,2
22.91,248.8,130,4.483,2.0,climbing,2
341.34,294.2,131,4.517,2.0,climbing,2
317.47,266.99,131,4.517,2.0,climbing,2
228.39,269.07,131,4.517,2.0,climbing,2
182.27,275.04,131,4.517,2.0,climbing,2
177.11,256.87,131,4.517,2.0,climbing,2
147.97,252.36,131,4.517,2.0,climbing,2
111.35,282.05,131,4.517,2.0,climbing,2
110.95,218.61,131,4.517,2.0,climbing,2
55.95,242.21,131,4.517,2.0,climbing,2
29.31,307.32,131,4.517,2.0,climbing,2
22.5,243.23,131,4.517,2.0,climbing,2
344.17,292.44,132,4.552,2.0,climbing,2
320.23,262.99,132,4.552,2.0,climbing,2
233.08,265.36,132,4.552,2.0,climbing,2
182.3,274.82,132,4.552,2.0,climbing,2
177.07,256.68,132,4.552,2.0,climbing,2
151.1,252.18,132,4.552,2.0,climbing,2
115.09,281.41,132,4.552,2.0,climbing,2
111.15,218.66,132,4.552,2.0,climbing,2
56.02,243.0,132,4.552,2.0,climbing,2
28.75,308.0,132,4.552,2.0,climbing,2
22.36,242.16,132,4.552,2.0,climbing,2
344.35,292.36,133,4.586,2.0,climbing,2
323.74,259.09,133,4.586,2.0,climbing,2
233.76,265.17,133,4.586,2.0,climbing,2
183.27,274.87,133,4.586,2.0,climbing,2
177.12,256.76,133,4.586,2.0,climbing,2
151.33,250.85,133,4.586,2.0,climbing,2
115.93,280.99,133,4.586,2.0,climbing,2
111.09,218.89,133,4.586,2.0,climbing,2
55.99,242.2,133,4.586,2.0,climbing,2
28.64,308.66,133,4.586,2.0,climbing,2
22.28,241.97,133,4.586,2.0,climbing,2
344.45,292.8,134,4.621,2.0,climbing,2
325.47,256.54,134,4.621,2.0,climbing,2
234.01,265.09,134,4.621,2.0,climbing,2
187.15,276.6,134,4.621,2.0,climbing,2
172.34,256.01,134,4.621,2.0,climbing,2
147.48,250.88,134,4.621,2.0,climbing,2
114.32,280.83,134,4.621,2.0,climbing,2
111.15,218.91,134,4.621,2.0,climbing,2
56.0,242.19,134,4.621,2.0,climbing,2
33.16,306.27,134,4.621,2.0,climbing,2
22.17,242.0,134,4.621,2.0,climbing,2
351.48,289.05,135,4.655,2.0,climbing,2
326.87,255.89,135,4.655,2.0,climbing,2
231.44,267.18,135,4.655,2.0,climbing,2
188.22,276.13,135,4.655,2.0,climbing,2
177.15,257.09,135,4.655,2.0,climbing,2
148.33,250.66,135,4.655,2.0,climbing,2
118.12,280.36,135,4.655,2.0,climbing,2
111.8,219.03,135,4.655,2.0,climbing,2
56.03,242.2,135,4.655,2.0,climbing,2
34.15,306.31,135,4.655,2.0,climbing,2
21.99,241.99,135,4.655,2.0,climbing,2
351.5,288.3,136,4.69,2.0,climbing,2
329.1,254.4,136,4.69,2.0,climbing,2
235.26,265.96,136,4.69,2.0,climbing,2
189.23,275.86,136,4.69,2.0,climbing,2
176.9,256.22,136,4.69,2.0,climbing,2
148.41,250.86,136,4.69,2.0,climbing,2
119.8,280.24,136,4.69,2.0,climbing,2
111.79,219.12,136,4.69,2.0,climbing,2
56.02,242.18,136,4.69,2.0,climbing,2
35.1,306.08,136,4.69,2.0,climbing,2
22.1,241.16,136,4.69,2.0,climbing,2
351.5,288.17,137,4.724,2.0,climbing,2
329.16,254.84,137,4.724,2.0,climbing,2
233.38,266.94,137,4.724,2.0,climbing,2
190.29,276.07,137,4.724,2.0,climbing,2
176.82,256.29,137,4.724,2.0,climbing,2
150.35,250.9,137,4.724,2.0,climbing,2
117.4,280.26,137,4.724,2.0,climbing,2
111.84,219.04,137,4.724,2.0,climbing,2
56.03,242.16,137,4.724,2.0,climbing,2
35.99,305.76,137,4.724,2.0,climbing,2
22.21,241.91,137,4.724,2.0,climbing,2
345.15,292.79,138,4.759,2.0,climbing,2
333.04,251.1,138,4.759,2.0,climbing,2
235.37,267.01,138,4.759,2.0,climbing,2
193.04,276.93,138,4.759,2.0,climbing,2
176.99,256.79,138,4.759,2.0,climbing,2
156.77,249.65,138,4.759,2.0,climbing,2
119.36,279.79,138,4.759,2.0,climbing,2
111.88,219.09,138,4.759,2.0,climbing,2
56.11,242.19,138,4.759,2.0,climbing,2
36.95,305.88,138,4.759,2.0,climbing,2
22.2,241.83,138,4.759,2.0,climbing,2
350.99,287.15,139,4.793,2.0,climbing,2
345.18,292.88,139,4.793,2.0,climbing,2
335.71,249.26,139,4.793,2.0,climbing,2
238.28,266.14,139,4.793,2.0,climbing,2
196.06,276.98,139,4.793,2.0,climbing,2
177.07,256.85,139,4.793,2.0,climbing,2
157.14,249.99,139,4.793,2.0,climbing,2
121.18,279.21,139,4.793,2.0,climbing,2
111.22,219.22,139,4.793,2.0,climbing,2
56.1,242.2,139,4.793,2.0,climbing,2
37.94,306.16,139,4.793,2.0,climbing,2
22.01,240.93,139,4.793,2.0,climbing,2
345.4,293.24,140,4.828,2.0,climbing,2
337.92,248.15,140,4.828,2.0,climbing,2
242.25,265.18,140,4.828,2.0,climbing,2
198.17,276.79,140,4.828,2.0,climbing,2
177.08,257.01,140,4.828,2.0,climbing,2
158.99,249.75,140,4.828,2.0,climbing,2
