y,x,frame,t,vial,climbing,3
85.91,234.12,0,0.0,2.0,climbing,3
78.72,302.19,0,0.0,2.0,climbing,3
77.43,323.91,0,0.0,2.0,climbing,3
61.87,261.66,0,0.0,2.0,climbing,3
35.14,318.18,0,0.0,2.0,climbing,3
30.89,274.05,0,0.0,2.0,climbing,3
30.72,232.8,0,0.0,2.0,climbing,3
27.27,313.5,0,0.0,2.0,climbing,3
26.73,303.43,0,0.0,2.0,climbing,3
22.21,254.97,0,0.0,2.0,climbing,3
21.28,241.22,0,0.0,2.0,climbing,3
154.05,298.07,1,0.034,2.0,climbing,3
147.8,307.34,1,0.034,2.0,climbing,3
117.05,236.1,1,0.034,2.0,climbing,3
101.82,227.0,1,0.034,2.0,climbing,3
98.75,315.06,1,0.034,2.0,climbing,3
91.82,292.85,1,0.034,2.0,climbing,3
89.98,233.77,1,0.034,2.0,climbing,3
83.85,302.4,1,0.034,2.0,climbing,3
80.69,323.56,1,0.034,2.0,climbing,3
63.78,264.06,1,0.034,2.0,climbing,3
41.03,320.9,1,0.034,2.0,climbing,3
36.83,297.14,1,0.034,2.0,climbing,3
31.96,232.96,1,0.034,2.0,climbing,3
30.73,276.18,1,0.034,2.0,climbing,3
28.54,313.42,1,0.034,2.0,climbing,3
24.13,225.07,1,0.034,2.0,climbing,3
22.92,255.76,1,0.034,2.0,climbing,3
21.69,277.24,1,0.034,2.0,climbing,3
20.66,241.9,1,0.034,2.0,climbing,3
161.94,297.94,2,0.069,2.0,climbing,3
153.67,306.39,2,0.069,2.0,climbing,3
121.98,240.85,2,0.069,2.0,climbing,3
111.6,320.85,2,0.069,2.0,climbing,3
104.16,225.85,2,0.069,2.0,climbing,3
98.19,316.23,2,0.069,2.0,climbing,3
97.01,233.13,2,0.069,2.0,climbing,3
91.99,292.36,2,0.069,2.0,climbing,3
90.89,304.62,2,0.069,2.0,climbing,3
83.84,323.23,2,0.069,2.0,climbing,3
78.71,248.06,2,0.069,2.0,climbing,3
68.02,269.92,2,0.069,2.0,climbing,3
44.81,322.33,2,0.069,2.0,climbing,3
32.44,233.84,2,0.069,2.0,climbing,3
31.08,278.04,2,0.069,2.0,climbing,3
29.72,256.92,2,0.069,2.0,climbing,3
28.85,314.93,2,0.069,2.0,climbing,3
24.84,225.91,2,0.069,2.0,climbing,3
21.1,279.06,2,0.069,2.0,climbing,3
20.68,240.79,2,0.069,2.0,climbing,3
169.06,297.82,3,0.103,2.0,climbing,3
159.77,305.27,3,0.103,2.0,climbing,3
129.44,246.94,3,0.103,2.0,climbing,3
115.61,228.53,3,0.103,2.0,climbing,3
104.1,316.37,3,0.103,2.0,climbing,3
102.8,295.85,3,0.103,2.0,climbing,3
102.0,230.86,3,0.103,2.0,climbing,3
98.88,305.15,3,0.103,2.0,climbing,3
86.5,323.59,3,0.103,2.0,climbing,3
77.83,249.85,3,0.103,2.0,climbing,3
70.92,270.96,3,0.103,2.0,climbing,3
48.02,323.02,3,0.103,2.0,climbing,3
36.1,235.24,3,0.103,2.0,climbing,3
31.88,279.06,3,0.103,2.0,climbing,3
29.15,256.81,3,0.103,2.0,climbing,3
28.04,315.65,3,0.103,2.0,climbing,3
25.26,226.91,3,0.103,2.0,climbing,3
21.17,281.02,3,0.103,2.0,climbing,3
21.11,238.76,3,0.103,2.0,climbing,3
176.03,295.98,4,0.138,2.0,climbing,3
164.75,303.83,4,0.138,2.0,climbing,3
131.88,252.54,4,0.138,2.0,climbing,3
120.9,228.83,4,0.138,2.0,climbing,3
110.95,315.84,4,0.138,2.0,climbing,3
105.87,306.99,4,0.138,2.0,climbing,3
104.11,230.65,4,0.138,2.0,climbing,3
102.01,295.24,4,0.138,2.0,climbing,3
89.68,323.84,4,0.138,2.0,climbing,3
80.86,248.62,4,0.138,2.0,climbing,3
75.0,273.1,4,0.138,2.0,climbing,3
55.77,323.98,4,0.138,2.0,climbing,3
44.76,239.73,4,0.138,2.0,climbing,3
33.32,259.7,4,0.138,2.0,climbing,3
31.93,279.93,4,0.138,2.0,climbing,3
27.77,316.87,4,0.138,2.0,climbing,3
24.46,227.9,4,0.138,2.0,climbing,3
21.23,280.17,4,0.138,2.0,climbing,3
20.8,237.71,4,0.138,2.0,climbing,3
183.17,295.25,5,0.172,2.0,climbing,3
170.66,302.94,5,0.172,2.0,climbing,3
132.99,252.99,5,0.172,2.0,climbing,3
126.92,230.01,5,0.172,2.0,climbing,3
116.13,315.9,5,0.172,2.0,climbing,3
112.8,307.62,5,0.172,2.0,climbing,3
112.75,296.09,5,0.172,2.0,climbing,3
105.24,229.34,5,0.172,2.0,climbing,3
92.76,322.39,5,0.172,2.0,climbing,3
86.86,248.61,5,0.172,2.0,climbing,3
80.01,273.26,5,0.172,2.0,climbing,3
60.95,324.28,5,0.172,2.0,climbing,3
45.93,240.05,5,0.172,2.0,climbing,3
38.3,259.21,5,0.172,2.0,climbing,3
31.41,278.26,5,0.172,2.0,climbing,3
29.07,313.98,5,0.172,2.0,climbing,3
25.12,227.35,5,0.172,2.0,climbing,3
21.04,280.04,5,0.172,2.0,climbing,3
20.78,236.94,5,0.172,2.0,climbing,3
190.09,292.54,6,0.207,2.0,climbing,3
176.77,300.96,6,0.207,2.0,climbing,3
138.61,262.6,6,0.207,2.0,climbing,3
130.98,231.82,6,0.207,2.0,climbing,3
118.77,308.71,6,0.207,2.0,climbing,3
114.87,296.89,6,0.207,2.0,climbing,3
108.79,227.18,6,0.207,2.0,climbing,3
97.45,321.58,6,0.207,2.0,climbing,3
92.94,246.81,6,0.207,2.0,climbing,3
83.01,273.1,6,0.207,2.0,climbing,3
68.74,324.5,6,0.207,2.0,climbing,3
62.87,295.28,6,0.207,2.0,climbing,3
47.96,240.19,6,0.207,2.0,climbing,3
43.09,260.4,6,0.207,2.0,climbing,3
28.79,316.7,6,0.207,2.0,climbing,3
25.69,228.07,6,0.207,2.0,climbing,3
20.91,236.87,6,0.207,2.0,climbing,3
20.76,280.01,6,0.207,2.0,climbing,3
201.92,290.25,7,0.241,2.0,climbing,3
182.84,300.65,7,0.241,2.0,climbing,3
140.68,263.2,7,0.241,2.0,climbing,3
133.14,232.9,7,0.241,2.0,climbing,3
131.75,315.12,7,0.241,2.0,climbing,3
123.75,308.52,7,0.241,2.0,climbing,3
116.17,296.19,7,0.241,2.0,climbing,3
110.01,226.15,7,0.241,2.0,climbing,3
103.85,307.24,7,0.241,2.0,climbing,3
99.84,245.68,7,0.241,2.0,climbing,3
99.84,321.18,7,0.241,2.0,climbing,3
84.1,273.22,7,0.241,2.0,climbing,3
72.0,323.81,7,0.241,2.0,climbing,3
54.98,242.91,7,0.241,2.0,climbing,3
48.17,260.21,7,0.241,2.0,climbing,3
32.96,284.11,7,0.241,2.0,climbing,3
29.03,318.33,7,0.241,2.0,climbing,3
25.69,227.21,7,0.241,2.0,climbing,3
204.06,288.76,8,0.276,2.0,climbing,3
186.98,299.88,8,0.276,2.0,climbing,3
144.98,271.82,8,0.276,2.0,climbing,3
140.82,238.0,8,0.276,2.0,climbing,3
135.88,315.05,8,0.276,2.0,climbing,3
131.03,321.93,8,0.276,2.0,climbing,3
128.83,307.77,8,0.276,2.0,climbing,3
125.8,297.86,8,0.276,2.0,climbing,3
115.92,226.01,8,0.276,2.0,climbing,3
105.56,244.32,8,0.276,2.0,climbing,3
101.98,320.55,8,0.276,2.0,climbing,3
87.9,274.06,8,0.276,2.0,climbing,3
83.92,294.01,8,0.276,2.0,climbing,3
80.85,324.15,8,0.276,2.0,climbing,3
58.0,243.94,8,0.276,2.0,climbing,3
53.16,261.3,8,0.276,2.0,climbing,3
28.19,317.0,8,0.276,2.0,climbing,3
25.94,228.97,8,0.276,2.0,climbing,3
216.82,285.96,9,0.31,2.0,climbing,3
193.9,299.01,9,0.31,2.0,climbing,3
147.98,274.97,9,0.31,2.0,climbing,3
146.01,240.86,9,0.31,2.0,climbing,3
141.95,316.28,9,0.31,2.0,climbing,3
132.89,309.18,9,0.31,2.0,climbing,3
130.82,298.92,9,0.31,2.0,climbing,3
119.98,226.01,9,0.31,2.0,climbing,3
109.67,241.82,9,0.31,2.0,climbing,3
104.88,320.19,9,0.31,2.0,climbing,3
88.85,274.24,9,0.31,2.0,climbing,3
86.12,289.81,9,0.31,2.0,climbing,3
85.93,323.69,9,0.31,2.0,climbing,3
60.11,243.9,9,0.31,2.0,climbing,3
58.0,263.07,9,0.31,2.0,climbing,3
34.95,288.01,9,0.31,2.0,climbing,3
28.2,317.18,9,0.31,2.0,climbing,3
26.41,231.13,9,0.31,2.0,climbing,3
218.0,284.74,10,0.345,2.0,climbing,3
199.86,297.18,10,0.345,2.0,climbing,3
150.08,280.89,10,0.345,2.0,climbing,3
148.85,243.21,10,0.345,2.0,climbing,3
145.91,316.28,10,0.345,2.0,climbing,3
134.08,308.86,10,0.345,2.0,climbing,3
132.98,298.38,10,0.345,2.0,climbing,3
126.07,226.73,10,0.345,2.0,climbing,3
109.2,239.19,10,0.345,2.0,climbing,3
108.61,319.14,10,0.345,2.0,climbing,3
90.93,323.29,10,0.345,2.0,climbing,3
88.84,274.28,10,0.345,2.0,climbing,3
64.08,246.03,10,0.345,2.0,climbing,3
61.95,262.83,10,0.345,2.0,climbing,3
27.79,298.37,10,0.345,2.0,climbing,3
27.68,318.06,10,0.345,2.0,climbing,3
26.62,232.26,10,0.345,2.0,climbing,3
224.09,282.91,11,0.379,2.0,climbing,3
206.78,296.2,11,0.379,2.0,climbing,3
156.01,247.79,11,0.379,2.0,climbing,3
152.84,284.02,11,0.379,2.0,climbing,3
150.03,315.44,11,0.379,2.0,climbing,3
142.79,308.9,11,0.379,2.0,climbing,3
139.74,299.96,11,0.379,2.0,climbing,3
132.02,226.81,11,0.379,2.0,climbing,3
111.46,318.36,11,0.379,2.0,climbing,3
107.93,236.15,11,0.379,2.0,climbing,3
96.71,322.28,11,0.379,2.0,climbing,3
85.01,273.31,11,0.379,2.0,climbing,3
70.97,248.72,11,0.379,2.0,climbing,3
65.14,264.44,11,0.379,2.0,climbing,3
28.66,277.55,11,0.379,2.0,climbing,3
28.16,321.96,11,0.379,2.0,climbing,3
26.87,233.29,11,0.379,2.0,climbing,3
24.95,306.39,11,0.379,2.0,climbing,3
230.23,280.18,12,0.414,2.0,climbing,3
212.85,294.8,12,0.414,2.0,climbing,3
160.78,250.11,12,0.414,2.0,climbing,3
154.95,288.07,12,0.414,2.0,climbing,3
145.94,309.08,12,0.414,2.0,climbing,3
142.87,300.2,12,0.414,2.0,climbing,3
140.97,226.7,12,0.414,2.0,climbing,3
113.76,317.04,12,0.414,2.0,climbing,3
108.14,234.99,12,0.414,2.0,climbing,3
98.98,323.08,12,0.414,2.0,climbing,3
86.93,274.01,12,0.414,2.0,climbing,3
72.23,247.87,12,0.414,2.0,climbing,3
69.21,264.93,12,0.414,2.0,climbing,3
29.71,277.91,12,0.414,2.0,climbing,3
27.77,234.29,12,0.414,2.0,climbing,3
27.06,321.21,12,0.414,2.0,climbing,3
24.84,301.78,12,0.414,2.0,climbing,3
237.0,278.25,13,0.448,2.0,climbing,3
217.9,294.07,13,0.448,2.0,climbing,3
163.05,250.11,13,0.448,2.0,climbing,3
158.91,293.94,13,0.448,2.0,climbing,3
158.51,312.05,13,0.448,2.0,climbing,3
156.83,320.43,13,0.448,2.0,climbing,3
149.81,308.26,13,0.448,2.0,climbing,3
145.87,299.84,13,0.448,2.0,climbing,3
145.13,226.1,13,0.448,2.0,climbing,3
115.8,315.98,13,0.448,2.0,climbing,3
110.84,234.13,13,0.448,2.0,climbing,3
103.89,322.27,13,0.448,2.0,climbing,3
87.99,275.92,13,0.448,2.0,climbing,3
77.12,249.88,13,0.448,2.0,climbing,3
74.01,265.98,13,0.448,2.0,climbing,3
30.09,275.85,13,0.448,2.0,climbing,3
28.39,234.68,13,0.448,2.0,climbing,3
26.1,320.33,13,0.448,2.0,climbing,3
24.97,299.64,13,0.448,2.0,climbing,3
243.12,276.68,14,0.483,2.0,climbing,3
221.98,293.66,14,0.483,2.0,climbing,3
169.16,253.99,14,0.483,2.0,climbing,3
160.89,320.42,14,0.483,2.0,climbing,3
159.12,312.26,14,0.483,2.0,climbing,3
158.84,295.22,14,0.483,2.0,climbing,3
154.88,226.96,14,0.483,2.0,climbing,3
145.08,300.02,14,0.483,2.0,climbing,3
117.98,316.01,14,0.483,2.0,climbing,3
117.48,234.17,14,0.483,2.0,climbing,3
108.14,322.05,14,0.483,2.0,climbing,3
91.79,280.11,14,0.483,2.0,climbing,3
81.11,250.15,14,0.483,2.0,climbing,3
78.22,267.48,14,0.483,2.0,climbing,3
30.63,274.84,14,0.483,2.0,climbing,3
30.42,236.49,14,0.483,2.0,climbing,3
25.47,318.9,14,0.483,2.0,climbing,3
24.12,300.9,14,0.483,2.0,climbing,3
251.95,274.8,15,0.517,2.0,climbing,3
230.91,294.06,15,0.517,2.0,climbing,3
176.1,256.15,15,0.517,2.0,climbing,3
163.03,312.07,15,0.517,2.0,climbing,3
161.91,227.04,15,0.517,2.0,climbing,3
160.93,301.03,15,0.517,2.0,climbing,3
159.98,321.21,15,0.517,2.0,climbing,3
148.02,298.84,15,0.517,2.0,climbing,3
123.75,235.18,15,0.517,2.0,climbing,3
121.72,315.17,15,0.517,2.0,climbing,3
113.11,321.87,15,0.517,2.0,climbing,3
96.29,283.96,15,0.517,2.0,climbing,3
88.83,268.09,15,0.517,2.0,climbing,3
83.21,251.58,15,0.517,2.0,climbing,3
32.65,238.33,15,0.517,2.0,climbing,3
31.04,277.31,15,0.517,2.0,climbing,3
25.52,315.97,15,0.517,2.0,climbing,3
24.21,301.95,15,0.517,2.0,climbing,3
258.95,272.77,16,0.552,2.0,climbing,3
236.9,293.36,16,0.552,2.0,climbing,3
182.07,258.95,16,0.552,2.0,climbing,3
170.92,309.98,16,0.552,2.0,climbing,3
167.98,226.78,16,0.552,2.0,climbing,3
167.84,320.86,16,0.552,2.0,climbing,3
160.82,303.89,16,0.552,2.0,climbing,3
149.08,297.56,16,0.552,2.0,climbing,3
128.85,235.2,16,0.552,2.0,climbing,3
124.46,314.2,16,0.552,2.0,climbing,3
100.18,288.85,16,0.552,2.0,climbing,3
85.25,268.35,16,0.552,2.0,climbing,3
85.07,252.48,16,0.552,2.0,climbing,3
33.82,238.59,16,0.552,2.0,climbing,3
30.17,281.19,16,0.552,2.0,climbing,3
24.7,312.08,16,0.552,2.0,climbing,3
24.08,302.85,16,0.552,2.0,climbing,3
21.98,236.08,16,0.552,2.0,climbing,3
264.91,270.56,17,0.586,2.0,climbing,3
242.9,293.39,17,0.586,2.0,climbing,3
190.81,260.24,17,0.586,2.0,climbing,3
175.88,309.81,17,0.586,2.0,climbing,3
174.01,227.01,17,0.586,2.0,climbing,3
170.91,320.99,17,0.586,2.0,climbing,3
163.68,301.14,17,0.586,2.0,climbing,3
162.64,309.13,17,0.586,2.0,climbing,3
152.9,295.89,17,0.586,2.0,climbing,3
134.83,235.63,17,0.586,2.0,climbing,3
126.72,313.42,17,0.586,2.0,climbing,3
104.1,291.09,17,0.586,2.0,climbing,3
89.02,268.2,17,0.586,2.0,climbing,3
88.2,252.26,17,0.586,2.0,climbing,3
31.26,236.76,17,0.586,2.0,climbing,3
29.25,285.08,17,0.586,2.0,climbing,3
24.24,310.21,17,0.586,2.0,climbing,3
23.26,296.3,17,0.586,2.0,climbing,3
22.6,236.08,17,0.586,2.0,climbing,3
271.09,267.75,18,0.621,2.0,climbing,3
250.78,292.97,18,0.621,2.0,climbing,3
195.06,260.79,18,0.621,2.0,climbing,3
181.88,227.23,18,0.621,2.0,climbing,3
178.94,307.87,18,0.621,2.0,climbing,3
173.91,320.88,18,0.621,2.0,climbing,3
166.95,300.1,18,0.621,2.0,climbing,3
161.95,312.9,18,0.621,2.0,climbing,3
152.97,293.02,18,0.621,2.0,climbing,3
140.97,235.08,18,0.621,2.0,climbing,3
130.49,312.51,18,0.621,2.0,climbing,3
130.06,321.93,18,0.621,2.0,climbing,3
108.24,292.88,18,0.621,2.0,climbing,3
98.97,253.25,18,0.621,2.0,climbing,3
92.07,268.13,18,0.621,2.0,climbing,3
48.98,306.09,18,0.621,2.0,climbing,3
35.84,237.24,18,0.621,2.0,climbing,3
28.78,288.89,18,0.621,2.0,climbing,3
23.82,299.2,18,0.621,2.0,climbing,3
21.94,236.07,18,0.621,2.0,climbing,3
278.02,265.24,19,0.655,2.0,climbing,3
253.98,294.23,19,0.655,2.0,climbing,3
201.11,260.03,19,0.655,2.0,climbing,3
186.0,228.05,19,0.655,2.0,climbing,3
184.98,308.07,19,0.655,2.0,climbing,3
176.83,321.08,19,0.655,2.0,climbing,3
170.88,296.96,19,0.655,2.0,climbing,3
161.79,316.06,19,0.655,2.0,climbing,3
155.09,290.14,19,0.655,2.0,climbing,3
148.91,235.43,19,0.655,2.0,climbing,3
134.95,322.32,19,0.655,2.0,climbing,3
132.57,312.1,19,0.655,2.0,climbing,3
114.88,294.96,19,0.655,2.0,climbing,3
111.03,308.71,19,0.655,2.0,climbing,3
102.78,253.98,19,0.655,2.0,climbing,3
99.9,270.04,19,0.655,2.0,climbing,3
36.96,238.17,19,0.655,2.0,climbing,3
28.84,289.02,19,0.655,2.0,climbing,3
25.24,299.38,19,0.655,2.0,climbing,3
22.06,236.3,19,0.655,2.0,climbing,3
283.15,263.15,20,0.69,2.0,climbing,3
260.03,295.3,20,0.69,2.0,climbing,3
209.01,261.45,20,0.69,2.0,climbing,3
191.89,306.46,20,0.69,2.0,climbing,3
189.92,228.88,20,0.69,2.0,climbing,3
177.03,321.79,20,0.69,2.0,climbing,3
173.15,297.05,20,0.69,2.0,climbing,3
159.95,319.01,20,0.69,2.0,climbing,3
158.84,287.25,20,0.69,2.0,climbing,3
154.93,235.21,20,0.69,2.0,climbing,3
147.99,328.07,20,0.69,2.0,climbing,3
139.9,323.4,20,0.69,2.0,climbing,3
133.95,311.89,20,0.69,2.0,climbing,3
121.92,294.28,20,0.69,2.0,climbing,3
103.85,253.95,20,0.69,2.0,climbing,3
101.88,270.3,20,0.69,2.0,climbing,3
38.89,238.8,20,0.69,2.0,climbing,3
28.64,288.95,20,0.69,2.0,climbing,3
26.7,239.24,20,0.69,2.0,climbing,3
24.84,296.22,20,0.69,2.0,climbing,3
290.09,260.34,21,0.724,2.0,climbing,3
264.98,296.35,21,0.724,2.0,climbing,3
214.19,259.97,21,0.724,2.0,climbing,3
196.92,308.13,21,0.724,2.0,climbing,3
192.0,230.87,21,0.724,2.0,climbing,3
182.71,289.95,21,0.724,2.0,climbing,3
181.0,321.74,21,0.724,2.0,climbing,3
162.81,235.83,21,0.724,2.0,climbing,3
160.08,285.14,21,0.724,2.0,climbing,3
159.97,321.86,21,0.724,2.0,climbing,3
144.89,323.72,21,0.724,2.0,climbing,3
136.86,311.06,21,0.724,2.0,climbing,3
125.92,293.72,21,0.724,2.0,climbing,3
104.03,254.37,21,0.724,2.0,climbing,3
99.98,269.97,21,0.724,2.0,climbing,3
60.09,312.1,21,0.724,2.0,climbing,3
39.87,239.07,21,0.724,2.0,climbing,3
27.63,240.04,21,0.724,2.0,climbing,3
25.33,296.22,21,0.724,2.0,climbing,3
297.98,255.12,22,0.759,2.0,climbing,3
272.0,297.08,22,0.759,2.0,climbing,3
220.06,260.6,22,0.759,2.0,climbing,3
199.97,307.32,22,0.759,2.0,climbing,3
192.02,232.17,22,0.759,2.0,climbing,3
188.88,321.82,22,0.759,2.0,climbing,3
188.68,286.98,22,0.759,2.0,climbing,3
165.47,280.18,22,0.759,2.0,climbing,3
164.06,234.86,22,0.759,2.0,climbing,3
158.92,322.03,22,0.759,2.0,climbing,3
145.2,324.12,22,0.759,2.0,climbing,3
139.91,310.47,22,0.759,2.0,climbing,3
133.89,292.24,22,0.759,2.0,climbing,3
111.99,258.89,22,0.759,2.0,climbing,3
102.11,324.58,22,0.759,2.0,climbing,3
101.21,270.11,22,0.759,2.0,climbing,3
61.97,312.27,22,0.759,2.0,climbing,3
40.87,239.12,22,0.759,2.0,climbing,3
27.82,240.91,22,0.759,2.0,climbing,3
24.2,295.93,22,0.759,2.0,climbing,3
305.52,250.49,23,0.793,2.0,climbing,3
277.02,298.92,23,0.793,2.0,climbing,3
225.04,258.31,23,0.793,2.0,climbing,3
209.79,307.61,23,0.793,2.0,climbing,3
188.99,286.8,23,0.793,2.0,climbing,3
188.97,236.64,23,0.793,2.0,climbing,3
188.96,322.14,23,0.793,2.0,climbing,3
174.89,235.39,23,0.793,2.0,climbing,3
168.68,277.92,23,0.793,2.0,climbing,3
159.0,322.13,23,0.793,2.0,climbing,3
148.95,324.03,23,0.793,2.0,climbing,3
141.86,309.8,23,0.793,2.0,climbing,3
139.87,292.09,23,0.793,2.0,climbing,3
112.05,258.86,23,0.793,2.0,climbing,3
105.19,271.17,23,0.793,2.0,climbing,3
63.94,312.07,23,0.793,2.0,climbing,3
57.95,300.05,23,0.793,2.0,climbing,3
42.9,238.9,23,0.793,2.0,climbing,3
27.76,241.2,23,0.793,2.0,climbing,3
23.72,295.08,23,0.793,2.0,climbing,3
306.12,249.14,24,0.828,2.0,climbing,3
283.94,300.18,24,0.828,2.0,climbing,3
231.0,259.64,24,0.828,2.0,climbing,3
213.95,308.01,24,0.828,2.0,climbing,3
195.92,284.39,24,0.828,2.0,climbing,3
195.84,322.37,24,0.828,2.0,climbing,3
185.42,239.86,24,0.828,2.0,climbing,3
175.24,234.17,24,0.828,2.0,climbing,3
171.82,274.02,24,0.828,2.0,climbing,3
161.1,321.52,24,0.828,2.0,climbing,3
150.97,324.17,24,0.828,2.0,climbing,3
146.7,290.68,24,0.828,2.0,climbing,3
143.05,308.99,24,0.828,2.0,climbing,3
113.9,259.01,24,0.828,2.0,climbing,3
108.07,271.87,24,0.828,2.0,climbing,3
68.03,312.05,24,0.828,2.0,climbing,3
46.87,238.97,24,0.828,2.0,climbing,3
27.88,241.17,24,0.828,2.0,climbing,3
25.98,271.92,24,0.828,2.0,climbing,3
24.62,293.25,24,0.828,2.0,climbing,3
311.06,247.17,25,0.862,2.0,climbing,3
287.93,302.32,25,0.862,2.0,climbing,3
236.98,258.57,25,0.862,2.0,climbing,3
217.04,307.34,25,0.862,2.0,climbing,3
199.99,284.67,25,0.862,2.0,climbing,3
199.85,322.82,25,0.862,2.0,climbing,3
180.22,234.31,25,0.862,2.0,climbing,3
179.93,242.75,25,0.862,2.0,climbing,3
171.31,275.03,25,0.862,2.0,climbing,3
162.96,321.91,25,0.862,2.0,climbing,3
150.91,290.3,25,0.862,2.0,climbing,3
150.07,324.84,25,0.862,2.0,climbing,3
147.62,308.13,25,0.862,2.0,climbing,3
117.08,260.88,25,0.862,2.0,climbing,3
112.16,275.12,25,0.862,2.0,climbing,3
76.87,312.43,25,0.862,2.0,climbing,3
48.89,238.86,25,0.862,2.0,climbing,3
28.21,240.95,25,0.862,2.0,climbing,3
25.84,270.25,25,0.862,2.0,climbing,3
25.06,291.09,25,0.862,2.0,climbing,3
311.04,244.31,26,0.897,2.0,climbing,3
293.92,304.14,26,0.897,2.0,climbing,3
241.16,257.74,26,0.897,2.0,climbing,3
225.77,309.68,26,0.897,2.0,climbing,3
208.85,286.0,26,0.897,2.0,climbing,3
204.62,323.36,26,0.897,2.0,climbing,3
187.94,234.1,26,0.897,2.0,climbing,3
179.8,268.29,26,0.897,2.0,climbing,3
179.16,244.13,26,0.897,2.0,climbing,3
169.67,323.17,26,0.897,2.0,climbing,3
151.05,290.12,26,0.897,2.0,climbing,3
150.27,325.63,26,0.897,2.0,climbing,3
148.05,307.79,26,0.897,2.0,climbing,3
121.12,262.99,26,0.897,2.0,climbing,3
115.93,276.97,26,0.897,2.0,climbing,3
83.79,312.68,26,0.897,2.0,climbing,3
49.05,238.02,26,0.897,2.0,climbing,3
29.96,243.0,26,0.897,2.0,climbing,3
25.0,269.14,26,0.897,2.0,climbing,3
24.34,289.15,26,0.897,2.0,climbing,3
312.1,242.25,27,0.931,2.0,climbing,3
297.93,306.31,27,0.931,2.0,climbing,3
248.08,257.89,27,0.931,2.0,climbing,3
228.9,308.42,27,0.931,2.0,climbing,3
213.89,287.04,27,0.931,2.0,climbing,3
208.59,323.58,27,0.931,2.0,climbing,3
191.87,234.09,27,0.931,2.0,climbing,3
180.59,246.02,27,0.931,2.0,climbing,3
179.18,268.93,27,0.931,2.0,climbing,3
172.05,323.23,27,0.931,2.0,climbing,3
155.1,289.71,27,0.931,2.0,climbing,3
154.82,325.93,27,0.931,2.0,climbing,3
150.9,306.98,27,0.931,2.0,climbing,3
125.13,264.14,27,0.931,2.0,climbing,3
119.94,278.73,27,0.931,2.0,climbing,3
91.43,313.72,27,0.931,2.0,climbing,3
55.86,238.36,27,0.931,2.0,climbing,3
29.76,243.19,27,0.931,2.0,climbing,3
24.17,268.1,27,0.931,2.0,climbing,3
22.96,293.29,27,0.931,2.0,climbing,3
310.1,242.04,28,0.966,2.0,climbing,3
302.96,307.84,28,0.966,2.0,climbing,3
254.09,256.2,28,0.966,2.0,climbing,3
233.88,310.3,28,0.966,2.0,climbing,3
215.04,286.69,28,0.966,2.0,climbing,3
211.76,323.69,28,0.966,2.0,climbing,3
196.84,233.55,28,0.966,2.0,climbing,3
188.37,263.86,28,0.966,2.0,climbing,3
185.02,249.78,28,0.966,2.0,climbing,3
180.75,323.94,28,0.966,2.0,climbing,3
165.81,288.2,28,0.966,2.0,climbing,3
152.93,306.18,28,0.966,2.0,climbing,3
152.91,325.86,28,0.966,2.0,climbing,3
128.08,266.96,28,0.966,2.0,climbing,3
122.19,279.99,28,0.966,2.0,climbing,3
93.03,314.1,28,0.966,2.0,climbing,3
56.96,239.55,28,0.966,2.0,climbing,3
31.11,243.89,28,0.966,2.0,climbing,3
23.82,267.21,28,0.966,2.0,climbing,3
23.2,292.26,28,0.966,2.0,climbing,3
309.76,241.86,29,1.0,2.0,climbing,3
307.83,310.05,29,1.0,2.0,climbing,3
260.09,255.98,29,1.0,2.0,climbing,3
238.88,312.16,29,1.0,2.0,climbing,3
220.04,288.11,29,1.0,2.0,climbing,3
215.75,323.69,29,1.0,2.0,climbing,3
201.78,233.58,29,1.0,2.0,climbing,3
190.1,262.15,29,1.0,2.0,climbing,3
187.04,248.19,29,1.0,2.0,climbing,3
184.88,324.17,29,1.0,2.0,climbing,3
166.06,288.12,29,1.0,2.0,climbing,3
156.67,305.26,29,1.0,2.0,climbing,3
152.88,325.26,29,1.0,2.0,climbing,3
131.09,268.9,29,1.0,2.0,climbing,3
124.29,280.61,29,1.0,2.0,climbing,3
99.99,315.86,29,1.0,2.0,climbing,3
61.88,238.75,29,1.0,2.0,climbing,3
31.95,246.01,29,1.0,2.0,climbing,3
24.78,289.27,29,1.0,2.0,climbing,3
23.02,267.95,29,1.0,2.0,climbing,3
310.77,239.91,30,1.034,2.0,climbing,3
310.03,312.01,30,1.034,2.0,climbing,3
265.1,254.8,30,1.034,2.0,climbing,3
241.0,312.16,30,1.034,2.0,climbing,3
224.98,288.33,30,1.034,2.0,climbing,3
218.92,324.14,30,1.034,2.0,climbing,3
207.72,233.54,30,1.034,2.0,climbing,3
194.92,249.09,30,1.034,2.0,climbing,3
193.93,260.98,30,1.034,2.0,climbing,3
192.78,325.68,30,1.034,2.0,climbing,3
172.04,287.78,30,1.034,2.0,climbing,3
158.83,304.45,30,1.034,2.0,climbing,3
153.72,324.04,30,1.034,2.0,climbing,3
135.84,270.05,30,1.034,2.0,climbing,3
129.15,283.0,30,1.034,2.0,climbing,3
108.87,317.26,30,1.034,2.0,climbing,3
63.89,238.59,30,1.034,2.0,climbing,3
55.98,253.33,30,1.034,2.0,climbing,3
33.94,247.12,30,1.034,2.0,climbing,3
24.04,284.16,30,1.034,2.0,climbing,3
